CDM,MunD,Cod,Desc,jan,fev,mar,abr,mai,jun,jul,ago,set,out,nov,dez,Total
808,OUROESTE                      ,7633-2,Dirigir veiculo manuseando telefone celular,1,2,0,0,0,0,1,0,0,0,0,0,4
810,PAULISTANIA                   ,5010-0,Dirigir veiculo sem possuir CNH/PPD/ACC,1,2,0,0,0,0,0,0,0,0,0,0,3
810,PAULISTANIA                   ,5045-0,Dirigir veiculo com validade de CNH/PPD vencida ha mais de 30 dias,0,0,1,0,1,0,1,1,0,0,0,0,4
810,PAULISTANIA                   ,6556-1,Conduzir o veiculo com o lacre de identificacao violado/falsificado,0,0,2,0,0,0,0,0,0,0,0,0,2
810,PAULISTANIA                   ,6580-0,Conduzir o veiculo sem qualquer uma das placas de identificacao,0,0,0,0,0,1,0,0,0,0,0,0,1
810,PAULISTANIA                   ,6599-2,Conduzir o veiculo registrado que nao esteja devidamente licenciado,0,1,1,0,0,0,0,0,0,0,0,0,2
810,PAULISTANIA                   ,6637-1,Conduzir o veiculo sem equipamento obrigatorio,0,1,0,0,0,0,0,0,0,0,0,0,1
810,PAULISTANIA                   ,6726-1,"Conduzir o veiculo em mau estado de conservacao, comprometendo a seguranca",0,2,1,0,0,0,0,1,0,0,0,0,4
810,PAULISTANIA                   ,6769-0,"Conduzir veic c/ defeito no sist de iluminacao, sinaliz ou lampadas queimadas",0,1,0,0,0,0,0,0,0,0,0,0,1
810,PAULISTANIA                   ,6912-0,Conduzir veiculo sem os documentos de porte obrigatorio referidos no CTB,0,0,0,0,0,1,0,1,0,0,0,0,2
810,PAULISTANIA                   ,7030-1,"Conduzir motocicleta, motoneta e ciclomotor sem capacete de seguranca",0,0,1,0,0,0,0,0,0,0,0,0,1
810,PAULISTANIA                   ,7579-0,"Rec sub test, ex clin, peric ou proc q perm cert infl alc/sub psic for art. 277",1,0,0,0,0,0,0,1,0,0,0,0,2
810,PAULISTANIA                   ,7633-2,Dirigir veiculo manuseando telefone celular,0,0,0,0,2,0,0,0,0,0,0,0,2
812,PRACINHA                      ,5010-0,Dirigir veiculo sem possuir CNH/PPD/ACC,0,0,0,0,0,0,0,0,0,0,0,0,1
812,PRACINHA                      ,5169-1,Dirigir sob a influencia de alcool,0,0,0,0,0,1,0,0,0,0,0,0,1
812,PRACINHA                      ,6599-2,Conduzir o veiculo registrado que nao esteja devidamente licenciado,0,0,0,0,0,0,0,1,0,0,0,0,1
812,PRACINHA                      ,6726-1,"Conduzir o veiculo em mau estado de conservacao, comprometendo a seguranca",0,0,0,0,0,0,1,0,0,0,0,0,1
814,PRATANIA                      ,5010-0,Dirigir veiculo sem possuir CNH/PPD/ACC,7,0,1,2,1,2,5,4,1,0,0,0,23
814,PRATANIA                      ,5045-0,Dirigir veiculo com validade de CNH/PPD vencida ha mais de 30 dias,0,0,1,2,0,0,1,0,1,0,0,0,5
814,PRATANIA                      ,5118-0,Permitir posse/conducao do veiculo a pessoa sem CNH/PPD/ACC,0,0,0,1,0,0,0,0,0,0,0,0,1
814,PRATANIA                      ,5185-1,Deixar o condutor de usar o cinto seguranca,0,0,0,2,1,1,0,0,0,0,0,0,4
814,PRATANIA                      ,5193-0,Transportar crianca sem observancia das normas de seguranca estabelecidas p/ CTB,0,1,1,0,0,0,0,0,0,0,0,0,2
814,PRATANIA                      ,5207-0,Dirigir sem atencao ou sem os cuidados indispensaveis a seguranca,0,0,0,0,1,0,0,0,0,0,0,0,1
814,PRATANIA                      ,5274-1,Utiliz veic demonst/exibir manobra perigosa mediante arrancada brusca,0,0,0,0,0,1,0,0,1,0,0,0,2
814,PRATANIA                      ,6556-1,Conduzir o veiculo com o lacre de identificacao violado/falsificado,0,0,0,0,0,0,1,0,0,0,0,0,1
814,PRATANIA                      ,6580-0,Conduzir o veiculo sem qualquer uma das placas de identificacao,0,0,0,0,0,1,0,0,0,0,0,0,1
814,PRATANIA                      ,6599-2,Conduzir o veiculo registrado que nao esteja devidamente licenciado,1,0,0,2,2,1,4,0,1,0,0,0,11
814,PRATANIA                      ,6637-1,Conduzir o veiculo sem equipamento obrigatorio,1,0,0,0,0,0,0,0,0,0,0,0,1
814,PRATANIA                      ,6637-2,Conduzir o veiculo com equipamento obrigatorio ineficiente/inoperante,0,1,0,1,1,0,0,0,0,0,0,0,3
814,PRATANIA                      ,6726-1,"Conduzir o veiculo em mau estado de conservacao, comprometendo a seguranca",3,0,1,2,1,1,3,0,0,0,0,0,11
814,PRATANIA                      ,6769-0,"Conduzir veic c/ defeito no sist de iluminacao, sinaliz ou lampadas queimadas",0,0,0,1,0,0,0,0,0,0,0,0,1
814,PRATANIA                      ,6912-0,Conduzir veiculo sem os documentos de porte obrigatorio referidos no CTB,0,0,0,1,0,0,1,0,0,0,0,0,2
814,PRATANIA                      ,6920-1,"Deixar de efetuar registro do veiculo em 30 dias, qdo for transf a propriedade",0,1,0,0,0,0,1,0,0,0,0,0,2
814,PRATANIA                      ,7579-0,"Rec sub test, ex clin, peric ou proc q perm cert infl alc/sub psic for art. 277",0,0,0,0,0,0,1,0,0,0,0,0,1
814,PRATANIA                      ,7633-1,Dirigir veiculo segurando telefone celular,1,0,1,0,1,2,0,0,2,0,0,0,7
814,PRATANIA                      ,7633-2,Dirigir veiculo manuseando telefone celular,0,1,0,0,0,0,0,0,0,0,0,0,1
814,PRATANIA                      ,7684-1,NULL,0,0,0,1,0,0,0,0,0,0,0,0,1
816,QUADRA                        ,5010-0,Dirigir veiculo sem possuir CNH/PPD/ACC,6,2,3,3,1,6,3,4,3,0,0,0,31
816,QUADRA                        ,5029-1,Dirigir veiculo com CNH/PPD/ACC cassada,0,0,0,0,0,1,0,0,1,0,0,0,2
816,QUADRA                        ,5045-0,Dirigir veiculo com validade de CNH/PPD vencida ha mais de 30 dias,0,1,0,1,0,0,1,0,0,0,0,0,3
816,QUADRA                        ,5061-0,Entregar veiculo a pessoa sem CNH/PPD/ACC,0,0,0,0,0,2,1,0,0,0,0,0,3
816,QUADRA                        ,5118-0,Permitir posse/conducao do veiculo a pessoa sem CNH/PPD/ACC,6,2,2,3,0,3,1,2,3,0,0,0,22
816,QUADRA                        ,5185-1,Deixar o condutor de usar o cinto seguranca,1,0,0,0,0,0,0,0,0,0,0,0,1
816,QUADRA                        ,5193-0,Transportar crianca sem observancia das normas de seguranca estabelecidas p/ CTB,0,0,0,0,0,1,0,0,0,0,0,0,1
816,QUADRA                        ,5207-0,Dirigir sem atencao ou sem os cuidados indispensaveis a seguranca,2,0,0,1,0,0,0,0,2,0,0,0,5
816,QUADRA                        ,5215-1,Dirigir ameacando os pedestres que estejam atravessando a via publica,0,0,0,0,0,1,0,0,0,0,0,0,1
816,QUADRA                        ,5274-1,Utiliz veic demonst/exibir manobra perigosa mediante arrancada brusca,2,0,0,2,0,2,1,1,0,0,0,0,8
816,QUADRA                        ,6408-0,Portar no veiculo placas de identificacao em desacordo c/ especif/modelo Contran,1,1,1,1,0,0,0,0,0,0,0,0,4
816,QUADRA                        ,6580-0,Conduzir o veiculo sem qualquer uma das placas de identificacao,0,1,0,0,0,0,0,0,0,0,0,0,1
816,QUADRA                        ,6599-2,Conduzir o veiculo registrado que nao esteja devidamente licenciado,2,2,2,1,1,2,1,1,3,0,0,0,15
816,QUADRA                        ,6637-1,Conduzir o veiculo sem equipamento obrigatorio,0,0,0,0,0,0,0,1,1,0,0,0,2
816,QUADRA                        ,6637-2,Conduzir o veiculo com equipamento obrigatorio ineficiente/inoperante,0,0,0,1,0,0,0,0,1,0,0,0,2
816,QUADRA                        ,6653-1,Conduzir o veiculo com descarga livre,1,5,1,4,0,3,1,2,4,0,0,0,21
816,QUADRA                        ,6653-2,Conduzir o veiculo com silenciador de motor defeituoso/deficiente/inoperante,0,0,0,0,0,0,1,0,0,0,0,0,1
816,QUADRA                        ,6670-0,Conduzir o veiculo c/ equip do sistema de iluminacao e de sinalizacao alterados,1,0,0,0,0,0,0,0,2,0,0,0,3
816,QUADRA                        ,6726-1,"Conduzir o veiculo em mau estado de conservacao, comprometendo a seguranca",1,0,2,0,0,2,0,0,0,0,0,0,6
816,QUADRA                        ,6920-1,"Deixar de efetuar registro do veiculo em 30 dias, qdo for transf a propriedade",0,4,3,2,2,2,1,0,4,0,0,0,18
816,QUADRA                        ,7030-1,"Conduzir motocicleta, motoneta e ciclomotor sem capacete de seguranca",0,2,0,0,0,0,0,0,0,0,0,0,2
816,QUADRA                        ,7064-0,"Conduzir motocicleta, motoneta e ciclomotor com os farois apagados",1,0,0,0,0,0,0,0,0,0,0,0,1
816,QUADRA                        ,7340-0,Dirigir o veic usando calcado que n se firme nos pes/comprometa utiliz pedais,2,0,0,0,0,0,0,0,0,0,0,0,2
816,QUADRA                        ,7579-0,"Rec sub test, ex clin, peric ou proc q perm cert infl alc/sub psic for art. 277",0,0,0,0,0,0,1,0,0,0,0,0,1
816,QUADRA                        ,7633-2,Dirigir veiculo manuseando telefone celular,0,1,0,0,0,0,0,0,0,0,0,0,1
818,RIBEIRAO DOS INDIOS           ,5010-0,Dirigir veiculo sem possuir CNH/PPD/ACC,0,2,1,0,1,1,1,1,0,0,0,0,7
818,RIBEIRAO DOS INDIOS           ,5037-1,Dirigir veiculo com CNH de categoria diferente da do veiculo,0,0,0,0,0,0,1,0,0,0,0,0,1
818,RIBEIRAO DOS INDIOS           ,5045-0,Dirigir veiculo com validade de CNH/PPD vencida ha mais de 30 dias,0,1,0,0,0,0,1,1,1,0,0,0,4
818,RIBEIRAO DOS INDIOS           ,5088-1,Entregar veiculo a pessoa com CNH de categoria diferente da do veiculo,0,0,0,0,0,0,1,0,0,0,0,0,1
818,RIBEIRAO DOS INDIOS           ,5118-0,Permitir posse/conducao do veiculo a pessoa sem CNH/PPD/ACC,0,0,0,0,0,0,1,0,0,0,0,0,1
818,RIBEIRAO DOS INDIOS           ,5169-1,Dirigir sob a influencia de alcool,0,2,0,0,0,0,0,1,0,0,0,0,3
818,RIBEIRAO DOS INDIOS           ,5185-1,Deixar o condutor de usar o cinto seguranca,4,2,0,0,0,0,2,2,1,0,0,0,11
818,RIBEIRAO DOS INDIOS           ,5185-2,Deixar o passageiro de usar o cinto seguranca,0,0,0,0,0,0,0,1,0,0,0,0,1
818,RIBEIRAO DOS INDIOS           ,5193-0,Transportar crianca sem observancia das normas de seguranca estabelecidas p/ CTB,0,0,0,0,1,0,0,0,0,0,0,0,1
818,RIBEIRAO DOS INDIOS           ,5207-0,Dirigir sem atencao ou sem os cuidados indispensaveis a seguranca,1,0,0,0,0,0,0,0,0,0,0,0,1
818,RIBEIRAO DOS INDIOS           ,5274-1,Utiliz veic demonst/exibir manobra perigosa mediante arrancada brusca,0,0,0,0,0,0,0,1,0,0,0,0,1
818,RIBEIRAO DOS INDIOS           ,5452-7,Estacionar ao lado ou sobre gramado ou jardim publico,0,0,0,0,0,0,0,7,0,0,0,0,7
818,RIBEIRAO DOS INDIOS           ,5487-0,Estacionar ao lado de outro veiculo em fila dupla,0,0,0,1,0,0,0,15,0,0,0,0,16
818,RIBEIRAO DOS INDIOS           ,5525-0,Estacionar na contramao de direcao,0,1,0,0,2,0,0,2,0,0,0,0,5
818,RIBEIRAO DOS INDIOS           ,5592-0,Parar afastado da guia da calcada (meio-fio) a mais de 1m,0,0,0,0,0,0,0,1,0,0,0,0,1
818,RIBEIRAO DOS INDIOS           ,5657-0,Parar na contramao de direcao,0,0,0,0,0,0,0,0,1,0,0,0,1
818,RIBEIRAO DOS INDIOS           ,5835-0,Desobedecer as ordens emanadas da autorid compet de transito ou de seus agentes,0,0,0,0,0,0,0,1,0,0,0,0,1
818,RIBEIRAO DOS INDIOS           ,6009-2,Executar operacao de retorno nos aclives ou declives,0,0,0,0,0,0,1,0,0,0,0,0,1
818,RIBEIRAO DOS INDIOS           ,6530-0,Usar no veiculo equip c/ som em volume/frequencia nao autorizados pelo Contran,6,0,1,0,0,0,1,6,0,0,0,0,14
818,RIBEIRAO DOS INDIOS           ,6556-1,Conduzir o veiculo com o lacre de identificacao violado/falsificado,0,0,0,0,0,0,0,1,0,0,0,0,1
818,RIBEIRAO DOS INDIOS           ,6599-2,Conduzir o veiculo registrado que nao esteja devidamente licenciado,0,1,0,0,1,1,2,6,3,0,0,0,15
818,RIBEIRAO DOS INDIOS           ,6610-2,Conduzir o veiculo com caracteristica alterada,0,0,0,0,0,0,1,2,0,0,0,0,3
818,RIBEIRAO DOS INDIOS           ,6637-2,Conduzir o veiculo com equipamento obrigatorio ineficiente/inoperante,0,1,0,0,0,0,1,0,0,0,0,0,2
818,RIBEIRAO DOS INDIOS           ,6726-1,"Conduzir o veiculo em mau estado de conservacao, comprometendo a seguranca",0,1,0,0,0,0,0,0,0,0,0,0,1
818,RIBEIRAO DOS INDIOS           ,6912-0,Conduzir veiculo sem os documentos de porte obrigatorio referidos no CTB,0,0,2,0,0,0,0,2,1,0,0,0,5
818,RIBEIRAO DOS INDIOS           ,7030-1,"Conduzir motocicleta, motoneta e ciclomotor sem capacete de seguranca",0,1,0,0,0,0,0,0,0,0,0,0,1
818,RIBEIRAO DOS INDIOS           ,7340-0,Dirigir o veic usando calcado que n se firme nos pes/comprometa utiliz pedais,1,1,0,0,0,0,0,1,0,0,0,0,3
818,RIBEIRAO DOS INDIOS           ,7366-2,Dirigir veiculo utilizando-se de telefone celular,0,1,0,0,0,0,0,0,0,0,0,0,1
818,RIBEIRAO DOS INDIOS           ,7579-0,"Rec sub test, ex clin, peric ou proc q perm cert infl alc/sub psic for art. 277",1,0,2,0,0,0,5,5,0,0,0,0,13
820,SANTA CRUZ DA ESPERANCA       ,5010-0,Dirigir veiculo sem possuir CNH/PPD/ACC,0,0,0,1,0,0,0,1,0,0,0,0,2
820,SANTA CRUZ DA ESPERANCA       ,5037-1,Dirigir veiculo com CNH de categoria diferente da do veiculo,0,0,0,0,1,0,0,0,0,0,0,0,1
820,SANTA CRUZ DA ESPERANCA       ,5045-0,Dirigir veiculo com validade de CNH/PPD vencida ha mais de 30 dias,1,0,0,0,0,0,0,0,0,0,0,0,1
820,SANTA CRUZ DA ESPERANCA       ,5142-0,Permitir posse/conducao do veic a pessoa com CNH/PPD vencida ha mais de 30 dias,1,0,0,0,0,0,0,0,0,0,0,0,1
820,SANTA CRUZ DA ESPERANCA       ,5185-1,Deixar o condutor de usar o cinto seguranca,0,0,0,1,0,0,0,0,0,0,0,0,1
820,SANTA CRUZ DA ESPERANCA       ,6599-2,Conduzir o veiculo registrado que nao esteja devidamente licenciado,1,2,0,0,0,0,0,2,0,0,0,0,5
820,SANTA CRUZ DA ESPERANCA       ,6637-1,Conduzir o veiculo sem equipamento obrigatorio,0,1,0,0,0,0,0,0,0,0,0,0,1
820,SANTA CRUZ DA ESPERANCA       ,6726-1,"Conduzir o veiculo em mau estado de conservacao, comprometendo a seguranca",0,0,0,2,0,0,0,0,0,0,0,0,2
820,SANTA CRUZ DA ESPERANCA       ,6769-0,"Conduzir veic c/ defeito no sist de iluminacao, sinaliz ou lampadas queimadas",0,0,0,2,0,0,0,0,0,0,0,0,2
820,SANTA CRUZ DA ESPERANCA       ,7633-2,Dirigir veiculo manuseando telefone celular,0,0,0,0,0,0,1,0,0,0,0,0,1
822,SANTA SALETE                  ,5010-0,Dirigir veiculo sem possuir CNH/PPD/ACC,0,1,0,0,0,1,0,1,0,0,0,0,4
822,SANTA SALETE                  ,5029-2,Dirigir veiculo com CNH/PPD/ACC com suspensao do direito de dirigir,0,1,0,0,0,0,0,0,0,0,0,0,1
822,SANTA SALETE                  ,5118-0,Permitir posse/conducao do veiculo a pessoa sem CNH/PPD/ACC,0,1,0,0,0,1,0,1,0,0,0,0,3
822,SANTA SALETE                  ,5142-0,Permitir posse/conducao do veic a pessoa com CNH/PPD vencida ha mais de 30 dias,0,1,0,0,0,0,0,0,0,0,0,0,1
822,SANTA SALETE                  ,5169-1,Dirigir sob a influencia de alcool,0,0,0,0,0,0,1,0,0,0,0,0,1
822,SANTA SALETE                  ,5274-1,Utiliz veic demonst/exibir manobra perigosa mediante arrancada brusca,0,1,0,0,0,0,0,0,0,0,0,0,1
822,SANTA SALETE                  ,6599-2,Conduzir o veiculo registrado que nao esteja devidamente licenciado,0,1,0,0,0,0,1,0,0,0,0,0,2
822,SANTA SALETE                  ,6726-1,"Conduzir o veiculo em mau estado de conservacao, comprometendo a seguranca",0,0,0,0,0,0,0,1,0,0,0,0,1
822,SANTA SALETE                  ,7579-0,"Rec sub test, ex clin, peric ou proc q perm cert infl alc/sub psic for art. 277",0,0,0,0,1,0,0,0,0,0,0,0,1
822,SANTA SALETE                  ,7633-1,Dirigir veiculo segurando telefone celular,0,0,0,0,0,1,0,0,0,0,0,0,1
824,TAQUARAL                      ,5010-0,Dirigir veiculo sem possuir CNH/PPD/ACC,0,0,0,0,1,0,2,1,0,0,0,0,4
824,TAQUARAL                      ,5118-0,Permitir posse/conducao do veiculo a pessoa sem CNH/PPD/ACC,0,0,0,0,1,0,2,1,0,0,0,0,4
824,TAQUARAL                      ,5185-1,Deixar o condutor de usar o cinto seguranca,0,1,0,0,1,1,1,0,0,0,0,0,4
824,TAQUARAL                      ,5185-2,Deixar o passageiro de usar o cinto seguranca,0,0,1,0,0,1,0,0,0,0,0,0,2
824,TAQUARAL                      ,5207-0,Dirigir sem atencao ou sem os cuidados indispensaveis a seguranca,0,0,0,0,1,0,0,0,0,0,0,0,1
824,TAQUARAL                      ,5452-1,Estacionar no passeio,0,1,1,0,0,0,0,0,0,0,0,0,2
824,TAQUARAL                      ,5525-0,Estacionar na contramao de direcao,0,0,1,0,0,0,0,0,0,0,0,0,1
824,TAQUARAL                      ,5592-0,Parar afastado da guia da calcada (meio-fio) a mais de 1m,0,0,0,0,0,0,0,0,0,0,0,0,1
824,TAQUARAL                      ,5657-0,Parar na contramao de direcao,0,0,0,0,0,1,0,0,0,0,0,0,1
824,TAQUARAL                      ,5720-0,Transitar pela contramao de direcao em via com duplo sentido de circulacao,0,0,0,1,0,0,0,0,0,0,0,0,1
824,TAQUARAL                      ,5738-0,Transitar pela contramao de direcao em via c/ sinalizacao de regul sentido unico,0,0,0,0,0,0,0,1,0,0,0,0,1
824,TAQUARAL                      ,6530-0,Usar no veiculo equip c/ som em volume/frequencia nao autorizados pelo Contran,0,2,1,1,1,5,2,0,0,0,0,0,12
824,TAQUARAL                      ,6564-0,Conduzir o veiculo transportando passageiros em compartimento de carga,0,0,0,0,0,0,1,0,0,0,0,0,1
824,TAQUARAL                      ,6599-2,Conduzir o veiculo registrado que nao esteja devidamente licenciado,0,0,0,0,1,1,0,0,1,0,0,0,3
824,TAQUARAL                      ,6602-0,Conduzir o veiculo com qualquer uma das placas sem legibilidade e visibilidade,0,0,0,0,0,0,0,0,0,0,0,0,1
824,TAQUARAL                      ,6661-0,Conduzir o veiculo com equipamento ou acessorio proibido,0,0,0,0,0,0,0,0,0,0,0,0,1
824,TAQUARAL                      ,6726-1,"Conduzir o veiculo em mau estado de conservacao, comprometendo a seguranca",0,0,0,0,0,0,0,0,0,0,0,0,2
824,TAQUARAL                      ,6769-0,"Conduzir veic c/ defeito no sist de iluminacao, sinaliz ou lampadas queimadas",0,0,0,0,0,0,0,0,1,0,0,0,2
824,TAQUARAL                      ,6920-1,"Deixar de efetuar registro do veiculo em 30 dias, qdo for transf a propriedade",0,0,0,0,0,0,0,0,1,0,0,0,1
824,TAQUARAL                      ,7340-0,Dirigir o veic usando calcado que n se firme nos pes/comprometa utiliz pedais,0,1,0,0,0,0,0,1,0,0,0,0,3
824,TAQUARAL                      ,7579-0,"Rec sub test, ex clin, peric ou proc q perm cert infl alc/sub psic for art. 277",0,0,1,0,0,1,2,0,0,0,0,0,5
824,TAQUARAL                      ,7633-2,Dirigir veiculo manuseando telefone celular,1,1,0,0,0,0,0,0,0,0,0,0,2
826,TRABIJU                       ,5045-0,Dirigir veiculo com validade de CNH/PPD vencida ha mais de 30 dias,0,0,0,1,0,0,0,0,0,0,0,0,1
826,TRABIJU                       ,5142-0,Permitir posse/conducao do veic a pessoa com CNH/PPD vencida ha mais de 30 dias,0,0,0,1,0,0,0,0,0,0,0,0,1
826,TRABIJU                       ,5185-1,Deixar o condutor de usar o cinto seguranca,0,3,0,1,0,0,0,1,0,0,0,0,5
826,TRABIJU                       ,5274-1,Utiliz veic demonst/exibir manobra perigosa mediante arrancada brusca,0,0,1,1,0,0,0,0,1,0,0,0,3
826,TRABIJU                       ,5525-0,Estacionar na contramao de direcao,0,0,0,0,0,0,0,0,1,0,0,0,1
826,TRABIJU                       ,6530-0,Usar no veiculo equip c/ som em volume/frequencia nao autorizados pelo Contran,0,0,1,0,0,0,0,2,0,0,0,0,3
826,TRABIJU                       ,6599-2,Conduzir o veiculo registrado que nao esteja devidamente licenciado,0,0,0,0,1,0,0,1,0,0,0,0,2
826,TRABIJU                       ,6637-2,Conduzir o veiculo com equipamento obrigatorio ineficiente/inoperante,0,0,0,0,1,0,0,0,0,0,0,0,1
826,TRABIJU                       ,6653-2,Conduzir o veiculo com silenciador de motor defeituoso/deficiente/inoperante,0,0,0,0,1,0,0,0,0,0,0,0,1
826,TRABIJU                       ,6920-1,"Deixar de efetuar registro do veiculo em 30 dias, qdo for transf a propriedade",2,8,3,3,2,2,3,3,1,0,0,0,27
826,TRABIJU                       ,7579-0,"Rec sub test, ex clin, peric ou proc q perm cert infl alc/sub psic for art. 277",0,0,0,1,0,0,0,0,0,0,0,0,1
828,VITORIA BRASIL                ,5010-0,Dirigir veiculo sem possuir CNH/PPD/ACC,2,0,0,2,0,2,0,1,1,0,0,0,8
828,VITORIA BRASIL                ,5029-2,Dirigir veiculo com CNH/PPD/ACC com suspensao do direito de dirigir,1,0,0,0,0,0,0,0,1,0,0,0,2
828,VITORIA BRASIL                ,5045-0,Dirigir veiculo com validade de CNH/PPD vencida ha mais de 30 dias,1,0,1,0,0,0,0,0,0,0,0,0,2
828,VITORIA BRASIL                ,5118-0,Permitir posse/conducao do veiculo a pessoa sem CNH/PPD/ACC,0,0,0,2,0,2,0,1,1,0,0,0,6
828,VITORIA BRASIL                ,5126-2,Permitir posse/conducao veic pessoa com CNH/PPD/ACC c/ susp. direito de dirigir,0,0,0,0,0,0,0,0,1,0,0,0,1
828,VITORIA BRASIL                ,5169-1,Dirigir sob a influencia de alcool,0,1,1,1,0,0,1,0,0,0,0,0,4
828,VITORIA BRASIL                ,5185-1,Deixar o condutor de usar o cinto seguranca,0,0,0,1,0,0,0,0,0,0,0,0,1
828,VITORIA BRASIL                ,5207-0,Dirigir sem atencao ou sem os cuidados indispensaveis a seguranca,1,0,0,0,0,0,0,0,0,0,0,0,1
