CODIGO_FILIAL,CNPJ_LOJA,LOJA,DATA_VENDA,ano,mês,dia,CV,QUANTIDADE,VALOR_UNITARIO,VALOR_VENDA_REAL,DESCONTO_PERCENTUAL,VALOR_DESCONTO,FORNECEDOR,GRIFE,TIPO_PRODUTO,CATEGORIA
0108,01329476000800,MITANI PAULISTA     ,20220704,2022,7,4,0058672-0108,1,282.00,282.00,0.00,0.00,SOLOTICA DISTR. DE PRODUTOS OPTICOS LTDA,HIDROCOR CONJUNTO HIDROCOR    ,LC,LENTES DE CONTATO
0103,01329476000303,MITANI JD SUL       ,20220704,2022,7,4,0058674-0103,1,2164.76,2164.76,9.71,232.74,GROWN OPTICAL LTDA                      ,VX X TRACK AIRWEAR            ,LG,LENTES OFTALMICAS
0103,01329476000303,MITANI JD SUL       ,20220704,2022,7,4,0058674-0103,1,23.97,23.97,99.00,2373.53,GROWN OPTICAL LTDA                      ,VX X TRACK AIRWEAR            ,LG,LENTES OFTALMICAS
0103,01329476000303,MITANI JD SUL       ,20220704,2022,7,4,0058674-0103,1,2197.50,2197.50,8.34,200.00,GROWN OPTICAL LTDA                      ,VX X TRACK AIRWEAR            ,LG,LENTES OFTALMICAS
0103,01329476000303,MITANI JD SUL       ,20220704,2022,7,4,0058674-0103,1,23.97,23.97,99.00,2373.53,GROWN OPTICAL LTDA                      ,VX X TRACK AIRWEAR            ,LG,LENTES OFTALMICAS
0103,01329476000303,MITANI JD SUL       ,20220704,2022,7,4,0058674-0103,1,846.90,846.90,10.00,94.10,UAU DO BRASIL LTDA                      ,INVU                          ,AR,ARMAÇÃO
0110,01329476001024,MITANI AUGUSTA      ,20220709,2022,7,9,0059111-0110,1,166.00,35.17,0.00,0.00,BLESS COMERCIO DE PRODUTOS OPTICOS EIREL,BLESS                         ,ME,ACESSÓRIOS
0110,01329476001024,MITANI AUGUSTA      ,20220704,2022,7,4,0058677-0110,1,165.00,165.00,0.00,0.00,ALCON BRASIL CUIDADOS COM A SAUDE LTDA  ,AIR OPTIX COLORS              ,LC,LENTES DE CONTATO
0108,01329476000800,MITANI PAULISTA     ,20220704,2022,7,4,0058680-0108,1,146.25,146.25,25.00,48.75,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0108,01329476000800,MITANI PAULISTA     ,20220704,2022,7,4,0058680-0108,1,146.25,146.25,25.00,48.75,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0108,01329476000800,MITANI PAULISTA     ,20220704,2022,7,4,0058680-0108,1,146.25,146.25,25.00,48.75,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0108,01329476000800,MITANI PAULISTA     ,20220704,2022,7,4,0058680-0108,1,146.25,146.25,25.00,48.75,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0102,01329476000214,MITANI IBIRAPUERA   ,20220704,2022,7,4,0058681-0102,1,2137.90,2137.90,1.00,21.60,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S SURF. ZEISS INDIVIDUAL    ,LG,LENTES OFTALMICAS
0102,01329476000214,MITANI IBIRAPUERA   ,20220704,2022,7,4,0058681-0102,1,21.60,21.60,99.00,2137.90,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S SURF. ZEISS INDIVIDUAL    ,LG,LENTES OFTALMICAS
0102,01329476000214,MITANI IBIRAPUERA   ,20220704,2022,7,4,0058681-0102,1,21.60,21.60,99.00,2137.90,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S SURF. ZEISS INDIVIDUAL    ,LG,LENTES OFTALMICAS
0102,01329476000214,MITANI IBIRAPUERA   ,20220704,2022,7,4,0058681-0102,1,2137.90,2137.90,1.00,21.60,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S SURF. ZEISS INDIVIDUAL    ,LG,LENTES OFTALMICAS
0101,01329476000133,O.STILO             ,20220704,2022,7,4,0058662-0101,1,84.00,84.00,0.00,0.00,FEMI HEARTS MODA E ACESSORIOS EIRELI    ,FEMI HEARTS                   ,ME,ACESSÓRIOS
0108,01329476000800,MITANI PAULISTA     ,20220704,2022,7,4,0058688-0108,1,5100.00,5100.00,0.00,0.00,RODENSTOCK BRASIL INDUSTRIA OPTICA LTDA ,IMPRESSION ERGO PC/  BOOK     ,LG,LENTES OFTALMICAS
0108,01329476000800,MITANI PAULISTA     ,20220704,2022,7,4,0058688-0108,1,5100.00,5100.00,0.00,0.00,RODENSTOCK BRASIL INDUSTRIA OPTICA LTDA ,IMPRESSION ERGO PC/  BOOK     ,LG,LENTES OFTALMICAS
0105,01329476000567,MITANI MORUMBI      ,20220704,2022,7,4,0058689-0105,1,716.32,716.32,12.00,97.68,LUXOTTICA BRASIL PRODUTOS OTICOS E ESPOR,RAY BAN                       ,OC,SOLAR
0105,01329476000567,MITANI MORUMBI      ,20220704,2022,7,4,0058689-0105,1,372.72,372.72,10.19,42.28,LUXOTTICA BRASIL PRODUTOS OTICOS E ESPOR,RAY BAN JR                    ,OC,SOLAR
0105,01329476000567,MITANI MORUMBI      ,20220704,2022,7,4,0058689-0105,1,410.96,410.96,12.00,56.04,KENERSON INDUSTRIA E COMERCIO DE PRODUTO,ANA HICK.                     ,OC,SOLAR
0105,01329476000567,MITANI MORUMBI      ,20220705,2022,7,5,0058690-0105,1,3800.00,3800.00,9.63,405.00,MARCOLIN DO BRASIL COMERCIO DE PRODUTOS ,TOM FORD                      ,AR,ARMAÇÃO
0102,01329476000214,MITANI IBIRAPUERA   ,20220704,2022,7,4,0058693-0102,1,127.50,127.50,25.00,42.50,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 2                      ,LC,LENTES DE CONTATO
0102,01329476000214,MITANI IBIRAPUERA   ,20220704,2022,7,4,0058693-0102,1,127.50,127.50,25.00,42.50,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 2                      ,LC,LENTES DE CONTATO
0102,01329476000214,MITANI IBIRAPUERA   ,20220704,2022,7,4,0058693-0102,1,127.50,127.50,25.00,42.50,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 2                      ,LC,LENTES DE CONTATO
0102,01329476000214,MITANI IBIRAPUERA   ,20220704,2022,7,4,0058693-0102,1,127.50,127.50,25.00,42.50,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 2                      ,LC,LENTES DE CONTATO
0109,01329476000990,MITANI C NORTE      ,20220704,2022,7,4,0058697-0109,1,340.00,340.00,6.85,25.00,KENERSON INDUSTRIA E COMERCIO DE PRODUTO,EVK                           ,AR,ARMAÇÃO
0108,01329476000800,MITANI PAULISTA     ,20220704,2022,7,4,0058699-0108,1,282.00,282.00,0.00,0.00,SOLOTICA DISTR. DE PRODUTOS OPTICOS LTDA,HIDROCOR CONJUNTO HIDROCOR    ,LC,LENTES DE CONTATO
0108,01329476000800,MITANI PAULISTA     ,20220704,2022,7,4,0058700-0108,1,282.00,282.00,0.00,0.00,SOLOTICA DISTR. DE PRODUTOS OPTICOS LTDA,HIDROCOR CONJUNTO HIDROCOR    ,LC,LENTES DE CONTATO
0102,01329476000214,MITANI IBIRAPUERA   ,20220704,2022,7,4,0058703-0102,1,490.00,490.00,0.00,0.00,MARCOLIN DO BRASIL COMERCIO DE PRODUTOS ,GUESS                         ,OC,SOLAR
0102,01329476000214,MITANI IBIRAPUERA   ,20220704,2022,7,4,0058703-0102,1,774.00,774.00,0.00,0.00,LUXOTTICA BRASIL PRODUTOS OTICOS E ESPOR,RAY BAN                       ,OC,SOLAR
0104,01329476000486,MITANI ELDORADO     ,20220704,2022,7,4,0058705-0104,1,9.20,9.20,99.00,910.80,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S SURF. ZEISS FREEFORM      ,LG,LENTES OFTALMICAS
0104,01329476000486,MITANI ELDORADO     ,20220704,2022,7,4,0058705-0104,1,235.00,235.00,0.00,0.00,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S SURF. ZEISS FREEFORM      ,LG,LENTES OFTALMICAS
0104,01329476000486,MITANI ELDORADO     ,20220704,2022,7,4,0058705-0104,1,235.00,235.00,0.00,0.00,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S SURF. ZEISS FREEFORM      ,LG,LENTES OFTALMICAS
0104,01329476000486,MITANI ELDORADO     ,20220704,2022,7,4,0058705-0104,1,910.80,910.80,1.00,9.20,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S SURF. ZEISS FREEFORM      ,LG,LENTES OFTALMICAS
0104,01329476000486,MITANI ELDORADO     ,20220704,2022,7,4,0058705-0104,1,120.00,120.00,0.00,0.00,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,TRAT COLORAÃ‡ÃƒO CR DEGRADE/ A,BN,LENTES OFTALMICAS
0104,01329476000486,MITANI ELDORADO     ,20220704,2022,7,4,0058705-0104,1,120.00,120.00,0.00,0.00,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,TRAT COLORAÃ‡ÃƒO CR DEGRADE/ A,BN,LENTES OFTALMICAS
0104,01329476000486,MITANI ELDORADO     ,20220704,2022,7,4,0058705-0104,1,910.80,910.80,1.00,9.20,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S SURF. ZEISS FREEFORM      ,LG,LENTES OFTALMICAS
0104,01329476000486,MITANI ELDORADO     ,20220704,2022,7,4,0058705-0104,1,9.20,9.20,99.00,910.80,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S SURF. ZEISS FREEFORM      ,LG,LENTES OFTALMICAS
0107,01329476000729,MITANI A FRANCO     ,20220704,2022,7,4,0058710-0107,1,209.00,209.00,0.00,0.00,ALCON BRASIL CUIDADOS COM A SAUDE LTDA  ,DAILIES PRECISION ONE         ,LC,LENTES DE CONTATO
0107,01329476000729,MITANI A FRANCO     ,20220704,2022,7,4,0058710-0107,1,209.00,209.00,0.00,0.00,ALCON BRASIL CUIDADOS COM A SAUDE LTDA  ,DAILIES PRECISION ONE         ,LC,LENTES DE CONTATO
0110,01329476001024,MITANI AUGUSTA      ,20220704,2022,7,4,0058712-0110,1,375.00,375.00,0.00,0.00,OPTOTAL HOYA LTDA                       ,MIOLIGHT TRIVEX               ,LG,LENTES OFTALMICAS
0110,01329476001024,MITANI AUGUSTA      ,20220704,2022,7,4,0058712-0110,1,1029.00,1029.00,0.00,0.00,WILVALE DE RIGO S.A                     ,FURLA                         ,AR,ARMAÇÃO
0110,01329476001024,MITANI AUGUSTA      ,20220704,2022,7,4,0058712-0110,1,375.00,375.00,0.00,0.00,OPTOTAL HOYA LTDA                       ,MIOLIGHT TRIVEX               ,LG,LENTES OFTALMICAS
0110,01329476001024,MITANI AUGUSTA      ,20220704,2022,7,4,0058712-0110,1,76.50,76.50,0.00,0.00,OPTOTAL HOYA LTDA                       ,TRATAMENTO COLORAÃ‡ÃƒO HOYA TR,BN,LENTES OFTALMICAS
0110,01329476001024,MITANI AUGUSTA      ,20220704,2022,7,4,0058712-0110,1,76.50,76.50,0.00,0.00,OPTOTAL HOYA LTDA                       ,TRATAMENTO COLORAÃ‡ÃƒO HOYA TR,BN,LENTES OFTALMICAS
0108,01329476000800,MITANI PAULISTA     ,20220704,2022,7,4,0058713-0108,1,1047.00,0.00,0.00,0.00,MARCOLIN DO BRASIL COMERCIO DE PRODUTOS ,MAX MARA                      ,AR,ARMAÇÃO
0107,01329476000729,MITANI A FRANCO     ,20220704,2022,7,4,0058716-0107,1,268.85,268.85,0.00,0.00,GROWN OPTICAL LTDA                      ,VISÃƒO SIMPLES POLY NATURA    ,LG,LENTES OFTALMICAS
0107,01329476000729,MITANI A FRANCO     ,20220704,2022,7,4,0058716-0107,1,631.15,631.15,0.00,0.00,GROWN OPTICAL LTDA                      ,VX DIGITIME NEAR              ,LG,LENTES OFTALMICAS
0107,01329476000729,MITANI A FRANCO     ,20220704,2022,7,4,0058716-0107,1,268.84,268.84,0.00,0.00,GROWN OPTICAL LTDA                      ,VISÃƒO SIMPLES POLY NATURA    ,LG,LENTES OFTALMICAS
0107,01329476000729,MITANI A FRANCO     ,20220704,2022,7,4,0058716-0107,1,631.16,631.16,0.00,0.00,GROWN OPTICAL LTDA                      ,VX DIGITIME NEAR              ,LG,LENTES OFTALMICAS
0110,01329476001024,MITANI AUGUSTA      ,20220704,2022,7,4,0058718-0110,1,220.00,220.00,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE OASYS                  ,LC,LENTES DE CONTATO
0105,01329476000567,MITANI MORUMBI      ,20220707,2022,7,7,0058719-0105,1,325.00,95.00,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY MOIST MULTIFOCAL ,LC,LENTES DE CONTATO
0105,01329476000567,MITANI MORUMBI      ,20220707,2022,7,7,0058719-0105,1,325.00,95.00,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY MOIST MULTIFOCAL ,LC,LENTES DE CONTATO
0108,01329476000800,MITANI PAULISTA     ,20220704,2022,7,4,0058721-0108,1,1000.00,0.00,0.00,0.00,WILVALE DE RIGO S.A                     ,YALEA                         ,OC,SOLAR
0110,01329476001024,MITANI AUGUSTA      ,20220707,2022,7,7,0059061-0110,1,128.00,128.00,0.00,0.00,FEMI HEARTS MODA E ACESSORIOS EIRELI    ,FEMI HEARTS                   ,ME,ACESSÓRIOS
0109,01329476000990,MITANI C NORTE      ,20220704,2022,7,4,0058723-0109,1,220.00,220.00,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE OASYS                  ,LC,LENTES DE CONTATO
0102,01329476000214,MITANI IBIRAPUERA   ,20220704,2022,7,4,0058724-0102,1,425.00,425.00,0.00,0.00,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S PRONTA ZEISS EST CLEARVIEW,LG,LENTES OFTALMICAS
0102,01329476000214,MITANI IBIRAPUERA   ,20220704,2022,7,4,0058724-0102,1,425.00,425.00,0.00,0.00,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S PRONTA ZEISS EST CLEARVIEW,LG,LENTES OFTALMICAS
0107,01329476000729,MITANI A FRANCO     ,20220704,2022,7,4,0058725-0107,1,240.00,79.50,0.00,0.00,ALCON BRASIL CUIDADOS COM A SAUDE LTDA  ,AIR OPTIX PLUS HYDRAGLYDE     ,LC,LENTES DE CONTATO
0103,01329476000303,MITANI JD SUL       ,20220704,2022,7,4,0058726-0103,1,195.00,195.00,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0105,01329476000567,MITANI MORUMBI      ,20220704,2022,7,4,0058730-0105,1,168.79,168.79,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE OASYS                  ,LC,LENTES DE CONTATO
0105,01329476000567,MITANI MORUMBI      ,20220704,2022,7,4,0058730-0105,1,168.78,168.78,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE OASYS                  ,LC,LENTES DE CONTATO
0105,01329476000567,MITANI MORUMBI      ,20220704,2022,7,4,0058730-0105,1,168.78,168.78,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE OASYS                  ,LC,LENTES DE CONTATO
0110,01329476001024,MITANI AUGUSTA      ,20220708,2022,7,8,0059220-0110,1,326.00,326.00,0.00,0.00,FEMI HEARTS MODA E ACESSORIOS EIRELI    ,FEMI HEARTS                   ,ME,ACESSÓRIOS
0105,01329476000567,MITANI MORUMBI      ,20220704,2022,7,4,0058730-0105,1,168.78,168.78,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE OASYS                  ,LC,LENTES DE CONTATO
0102,01329476000214,MITANI IBIRAPUERA   ,20220704,2022,7,4,0058731-0102,1,240.00,240.00,0.00,0.00,ALCON BRASIL CUIDADOS COM A SAUDE LTDA  ,AIR OPTIX PLUS HYDRAGLYDE     ,LC,LENTES DE CONTATO
0108,01329476000800,MITANI PAULISTA     ,20220704,2022,7,4,0058735-0108,1,1015.00,1015.00,0.00,0.00,MARCHON BRASIL LTDA                     ,LONG CHAMP                    ,OC,SOLAR
0104,01329476000486,MITANI ELDORADO     ,20220704,2022,7,4,0058738-0104,1,385.00,385.00,0.00,0.00,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S SURF. ZEISS FREEFORM      ,LG,LENTES OFTALMICAS
0104,01329476000486,MITANI ELDORADO     ,20220704,2022,7,4,0058738-0104,1,585.00,585.00,0.00,0.00,MARCOLIN DO BRASIL COMERCIO DE PRODUTOS ,GUESS                         ,AR,ARMAÇÃO
0104,01329476000486,MITANI ELDORADO     ,20220704,2022,7,4,0058738-0104,1,385.00,385.00,0.00,0.00,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S SURF. ZEISS FREEFORM      ,LG,LENTES OFTALMICAS
0104,01329476000486,MITANI ELDORADO     ,20220704,2022,7,4,0058740-0104,1,165.00,165.00,25.00,55.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE OASYS                  ,LC,LENTES DE CONTATO
0104,01329476000486,MITANI ELDORADO     ,20220704,2022,7,4,0058740-0104,1,165.00,165.00,25.00,55.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE OASYS                  ,LC,LENTES DE CONTATO
0104,01329476000486,MITANI ELDORADO     ,20220704,2022,7,4,0058740-0104,1,165.00,165.00,25.00,55.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE OASYS                  ,LC,LENTES DE CONTATO
0104,01329476000486,MITANI ELDORADO     ,20220704,2022,7,4,0058740-0104,1,165.00,165.00,25.00,55.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE OASYS                  ,LC,LENTES DE CONTATO
0109,01329476000990,MITANI C NORTE      ,20220704,2022,7,4,0058741-0109,1,281.00,281.00,0.00,0.00,KENERSON INDUSTRIA E COMERCIO DE PRODUTO,SPEEDO                        ,AR,ARMAÇÃO
0101,01329476000133,O.STILO             ,20220704,2022,7,4,0058742-0101,1,2484.00,2484.00,7.80,210.00,GROWN OPTICAL LTDA                      ,ZH EXC. SINGLE VISION SLIM - A,LG,LENTES OFTALMICAS
0101,01329476000133,O.STILO             ,20220704,2022,7,4,0058742-0101,1,26.94,26.94,99.00,2667.06,GROWN OPTICAL LTDA                      ,ZH EXC. SINGLE VISION SLIM - A,LG,LENTES OFTALMICAS
0101,01329476000133,O.STILO             ,20220704,2022,7,4,0058742-0101,1,1085.46,1085.46,4.49,51.04,GROWN OPTICAL LTDA                      ,ZH EXC. SINGLE VISION SLIM - M,LG,LENTES OFTALMICAS
0101,01329476000133,O.STILO             ,20220704,2022,7,4,0058742-0101,1,1083.50,1083.50,4.66,53.00,GROWN OPTICAL LTDA                      ,ZH EXC. SINGLE VISION SLIM - M,LG,LENTES OFTALMICAS
0101,01329476000133,O.STILO             ,20220704,2022,7,4,0058742-0101,1,1540.00,1540.00,0.00,0.00,MARCOLIN DO BRASIL COMERCIO DE PRODUTOS ,E. ZEGNA                      ,AR,ARMAÇÃO
0101,01329476000133,O.STILO             ,20220704,2022,7,4,0058742-0101,1,11.36,11.36,99.00,1125.14,GROWN OPTICAL LTDA                      ,ZH EXC. SINGLE VISION SLIM - M,LG,LENTES OFTALMICAS
0101,01329476000133,O.STILO             ,20220704,2022,7,4,0058742-0101,1,26.94,26.94,99.00,2667.06,GROWN OPTICAL LTDA                      ,ZH EXC. SINGLE VISION SLIM - A,LG,LENTES OFTALMICAS
0101,01329476000133,O.STILO             ,20220704,2022,7,4,0058742-0101,1,2484.00,2484.00,7.80,210.00,GROWN OPTICAL LTDA                      ,ZH EXC. SINGLE VISION SLIM - A,LG,LENTES OFTALMICAS
0101,01329476000133,O.STILO             ,20220704,2022,7,4,0058742-0101,1,11.36,11.36,99.00,1125.14,GROWN OPTICAL LTDA                      ,ZH EXC. SINGLE VISION SLIM - M,LG,LENTES OFTALMICAS
0101,01329476000133,O.STILO             ,20220704,2022,7,4,0058742-0101,1,6096.44,6096.44,4.74,303.56,KENERSON INDUSTRIA E COMERCIO DE PRODUTO,CARTIER                       ,AR,ARMAÇÃO
0105,01329476000567,MITANI MORUMBI      ,20220705,2022,7,5,0058744-0105,1,278.01,278.01,13.12,41.99,KENERSON INDUSTRIA E COMERCIO DE PRODUTO,BULGET                        ,AR,ARMAÇÃO
0105,01329476000567,MITANI MORUMBI      ,20220705,2022,7,5,0058744-0105,1,759.82,759.82,1.00,7.68,GROWN OPTICAL LTDA                      ,AIRWEAR                       ,LG,LENTES OFTALMICAS
0105,01329476000567,MITANI MORUMBI      ,20220705,2022,7,5,0058744-0105,1,759.82,759.82,1.00,7.68,GROWN OPTICAL LTDA                      ,AIRWEAR                       ,LG,LENTES OFTALMICAS
0105,01329476000567,MITANI MORUMBI      ,20220705,2022,7,5,0058744-0105,1,7.67,7.67,99.00,759.83,GROWN OPTICAL LTDA                      ,AIRWEAR                       ,LG,LENTES OFTALMICAS
0105,01329476000567,MITANI MORUMBI      ,20220705,2022,7,5,0058744-0105,1,7.67,7.67,99.00,759.83,GROWN OPTICAL LTDA                      ,AIRWEAR                       ,LG,LENTES OFTALMICAS
0105,01329476000567,MITANI MORUMBI      ,20220705,2022,7,5,0058744-0105,1,987.01,987.01,4.08,41.99,WILVALE DE RIGO S.A                     ,FURLA                         ,AR,ARMAÇÃO
0110,01329476001024,MITANI AUGUSTA      ,20220705,2022,7,5,0058746-0110,1,146.25,146.25,25.00,48.75,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0110,01329476001024,MITANI AUGUSTA      ,20220705,2022,7,5,0058746-0110,1,146.25,146.25,25.00,48.75,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0110,01329476001024,MITANI AUGUSTA      ,20220705,2022,7,5,0058746-0110,1,146.25,146.25,25.00,48.75,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0110,01329476001024,MITANI AUGUSTA      ,20220705,2022,7,5,0058746-0110,1,146.25,146.25,25.00,48.75,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0102,01329476000214,MITANI IBIRAPUERA   ,20220705,2022,7,5,0058748-0102,1,225.00,225.00,0.00,0.00,COOPERVISION DO BRASIL LTDA             ,BIOFINITY                     ,LC,LENTES DE CONTATO
0102,01329476000214,MITANI IBIRAPUERA   ,20220705,2022,7,5,0058748-0102,1,225.00,225.00,0.00,0.00,COOPERVISION DO BRASIL LTDA             ,BIOFINITY                     ,LC,LENTES DE CONTATO
0108,01329476000800,MITANI PAULISTA     ,20220705,2022,7,5,0058751-0108,1,617.50,617.50,5.00,32.50,MARCOLIN DO BRASIL COMERCIO DE PRODUTOS ,GUESS                         ,AR,ARMAÇÃO
0108,01329476000800,MITANI PAULISTA     ,20220705,2022,7,5,0058751-0108,1,6.44,6.44,99.00,638.06,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S SURF. ZEISS DIGITAL INDIVI,LG,LENTES OFTALMICAS
0108,01329476000800,MITANI PAULISTA     ,20220705,2022,7,5,0058751-0108,1,602.81,602.81,6.47,41.69,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S SURF. ZEISS DIGITAL INDIVI,LG,LENTES OFTALMICAS
0108,01329476000800,MITANI PAULISTA     ,20220705,2022,7,5,0058751-0108,1,602.81,602.81,6.47,41.69,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S SURF. ZEISS DIGITAL INDIVI,LG,LENTES OFTALMICAS
0108,01329476000800,MITANI PAULISTA     ,20220705,2022,7,5,0058751-0108,1,6.44,6.44,99.00,638.06,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S SURF. ZEISS DIGITAL INDIVI,LG,LENTES OFTALMICAS
0108,01329476000800,MITANI PAULISTA     ,20220705,2022,7,5,0058751-0108,1,494.00,494.00,5.00,26.00,WILVALE DE RIGO S.A                     ,ARAMIS                        ,AR,ARMAÇÃO
0105,01329476000567,MITANI MORUMBI      ,20220705,2022,7,5,0058752-0105,1,146.25,146.25,25.00,48.75,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0105,01329476000567,MITANI MORUMBI      ,20220705,2022,7,5,0058752-0105,1,146.25,146.25,25.00,48.75,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0105,01329476000567,MITANI MORUMBI      ,20220705,2022,7,5,0058752-0105,1,146.25,146.25,25.00,48.75,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0105,01329476000567,MITANI MORUMBI      ,20220705,2022,7,5,0058752-0105,1,146.25,146.25,25.00,48.75,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0110,01329476001024,MITANI AUGUSTA      ,20220705,2022,7,5,0058754-0110,1,165.00,165.00,25.00,55.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE OASYS                  ,LC,LENTES DE CONTATO
0110,01329476001024,MITANI AUGUSTA      ,20220705,2022,7,5,0058754-0110,1,165.00,165.00,25.00,55.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE OASYS                  ,LC,LENTES DE CONTATO
0110,01329476001024,MITANI AUGUSTA      ,20220705,2022,7,5,0058754-0110,1,165.00,165.00,25.00,55.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE OASYS                  ,LC,LENTES DE CONTATO
0110,01329476001024,MITANI AUGUSTA      ,20220705,2022,7,5,0058754-0110,1,165.00,165.00,25.00,55.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE OASYS                  ,LC,LENTES DE CONTATO
0104,01329476000486,MITANI ELDORADO     ,20220705,2022,7,5,0058755-0104,1,165.79,165.79,0.00,0.00,GROWN OPTICAL LTDA                      ,CR-39 58/70MM                 ,LG,LENTES OFTALMICAS
0104,01329476000486,MITANI ELDORADO     ,20220705,2022,7,5,0058755-0104,1,165.80,165.80,0.00,0.00,GROWN OPTICAL LTDA                      ,CR-39 58/70MM                 ,LG,LENTES OFTALMICAS
0104,01329476000486,MITANI ELDORADO     ,20220705,2022,7,5,0058755-0104,1,286.02,286.02,0.00,0.00,KENERSON INDUSTRIA E COMERCIO DE PRODUTO,BULGET                        ,AR,ARMAÇÃO
0109,01329476000990,MITANI C NORTE      ,20220705,2022,7,5,0058757-0109,1,1.05,1.05,99.00,103.95,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,COLORAÃ‡ÃƒO CR                ,BN,LENTES OFTALMICAS
