Ano,Nome do autor,Número da emenda,Localidade do gasto (Regionalização),Sigla UF ,Função,Subfunção,Valor empenhado,Valor liquidado,Valor pago
2021,DELEGADO PABLO,5,AMAZONAS,AM,Saúde,Assistência hospitalar e ambulatorial,173016.00,0.00,0.00
2021,FELIPE RIGONI,2,ESPÍRITO SANTO,ES,Agricultura,Promoção da produção agropecuária,173790.00,0.00,0.00
2021,DANIEL ALMEIDA,6,Nacional,BR,Cultura,Difusão cultural,175000.00,0.00,0.00
2021,RENILDO CALHEIROS,1,Nacional,BR,Cultura,Difusão cultural,175000.00,0.00,0.00
2021,PERPETUA ALMEIDA,3,Nacional,BR,Cultura,Difusão cultural,175000.00,0.00,0.00
2021,JUAREZ COSTA,24,RIO DE JANEIRO,RJ,Saúde,Atenção básica,175000.00,175000.00,175000.00
2021,PAULO TEIXEIRA,18,Nacional,BR,Educação,Ensino superior,175000.00,175000.00,0.00
2021,AUREA CAROLINA,6,MINAS GERAIS,MG,Saúde,Assistência aos povos indígenas,177876.30,0.00,0.00
2021,CARLA ZAMBELLI,24,SÃO PAULO,SP,Defesa nacional,Atenção básica,178922.68,126717.11,72604.11
2021,BANCADA DO RIO GRANDE DO SUL,3,RIO GRANDE DO SUL,RS,Transporte,Transporte rodoviário,179728.00,166904.00,166904.00
2021,STEFANO AGUIAR,13,MINAS GERAIS,MG,Saúde,Atenção básica,179939.00,179939.00,179939.00
2021,ELMANO FERRER,4,PIAUÍ,PI,Defesa nacional,Atenção básica,179939.78,179939.78,64339.78
2021,AJ ALBUQUERQUE,3,CEARÁ,CE,Saúde,Assistência hospitalar e ambulatorial,179986.00,179986.00,179986.00
2021,BALEIA ROSSI,5,SÃO PAULO,SP,Desporto e lazer,Desporto comunitário,179986.00,179984.33,179984.33
2021,DELEGADO EDER MAURO,3,PARÁ,PA,Saúde,Atenção básica,179996.00,179996.00,179996.00
2021,RONALDO CARLETTO,7,BAHIA,BA,Gestão ambiental,Preservação e conservação ambiental,180000.00,0.00,0.00
2021,RONALDO CARLETTO,3,BAHIA,BA,Segurança pública,Policiamento,180000.00,0.00,0.00
2022,RAFAEL MOTTA,7,RIO GRANDE DO NORTE,RN,Urbanismo,Assistência comunitária,180000.00,0.00,0.00
2021,ROSANA VALLE,20,Nacional,BR,Defesa nacional,Normatização e fiscalização,180000.00,0.00,0.00
2021,MARCELO RAMOS,6,AMAZONAS,AM,Agricultura,Difusão do conhecimento científico e tecnológico,180000.00,1961.99,1961.99
2021,LEUR LOMANTO JUNIOR,2,BAHIA,BA,Segurança pública,Policiamento,180000.00,0.00,0.00
2021,PAULA BELMONTE,15,DISTRITO FEDERAL,DF,Assistência social,Assistência comunitária,180000.00,0.00,0.00
2021,LUIZ CARLOS,4,AMAPÁ,AP,Direitos da cidadania,"Direitos individuais, coletivos e difusos",180000.00,0.00,0.00
2021,DRA. VANDA MILANI,10,ACRE,AC,Encargos especiais,Outras transferências,180000.00,180000.00,180000.00
2021,PEDRO WESTPHALEN,7,RIO GRANDE DO SUL,RS,Gestão ambiental,Preservação e conservação ambiental,180000.00,0.00,0.00
2021,JOAO CAMPOS,2,GOIÁS,GO,Trabalho,Administração geral,180000.00,0.00,0.00
2021,RAIMUNDO COSTA,6,BAHIA,BA,Segurança pública,Policiamento,180000.00,0.00,0.00
2021,PAULO GANIME,15,RIO DE JANEIRO,RJ,Defesa nacional,Defesa naval,180923.94,0.00,0.00
2021,ALESSANDRO VIEIRA,10,SERGIPE,SE,Gestão ambiental,Recursos hídricos,182560.00,0.00,0.00
2021,JOSE NUNES,7,BAHIA,BA,Direitos da cidadania,"Direitos individuais, coletivos e difusos",184000.00,0.00,0.00
2021,AUREA CAROLINA,19,MINAS GERAIS,MG,Agricultura,Extensão rural,184559.50,0.00,0.00
2021,ANGELA AMIN,10,SANTA CATARINA,SC,Cultura,"Patrimônio histórico, artístico e arqueológico",185089.30,0.00,0.00
2021,CARLOS VERAS,12,PERNAMBUCO,PE,Educação,Ensino superior,185768.39,0.00,0.00
2021,MARCELO CALERO,1,RIO DE JANEIRO,RJ,Cultura,Difusão cultural,187420.00,0.00,0.00
2021,EDUARDO CURY,10,Nacional,BR,Defesa nacional,Administração geral,189000.00,0.00,0.00
2021,CHICO DANGELO,4,RIO DE JANEIRO,RJ,Saúde,Assistência hospitalar e ambulatorial,189986.00,189986.00,189986.00
2021,LUCAS REDECKER,5,Sul,Sul,Segurança pública,Policiamento,189993.00,0.00,0.00
2021,MARCELO ARO,1,MINAS GERAIS,MG,Gestão ambiental,Preservação e conservação ambiental,190000.00,0.00,0.00
2021,CARLA ZAMBELLI,15,SÃO PAULO,SP,Saúde,Assistência hospitalar e ambulatorial,190156.00,0.00,0.00
2021,ALESSANDRO VIEIRA,9,SERGIPE,SE,Agricultura,Extensão rural,191000.00,0.00,0.00
2021,HENRIQUE FONTANA,9,RIO GRANDE DO SUL,RS,Educação,Ensino superior,191336.61,51952.52,0.00
2021,JOSE GUIMARAES,9,CEARÁ,CE,Educação,Ensino superior,193032.25,16773.00,0.00
2021,HELIO LOPES,15,Nacional,BR,Defesa nacional,Atenção básica,193767.00,184739.00,184739.00
2021,ROSANA VALLE,3,SÃO PAULO,SP,Educação,Ensino profissional,194040.00,0.00,0.00
2022,FELICIO LATERCA,12,Nacional,BR,Defesa nacional,Administração geral,194230.00,0.00,0.00
2022,LUCIANO BIVAR,10,Nacional,BR,Defesa nacional,Normatização e fiscalização,194230.00,0.00,0.00
2021,PATRUS ANANIAS,1,MINAS GERAIS,MG,Agricultura,Promoção da produção agropecuária,194820.00,0.00,0.00
2021,VENEZIANO VITAL DO REGO,6,PARAÍBA,PB,Saúde,Assistência hospitalar e ambulatorial,195000.00,0.00,0.00
2021,EDUARDO CURY,13,SÃO PAULO,SP,Saúde,Atenção básica,195850.00,0.00,0.00
2021,ANGELA AMIN,15,SANTA CATARINA,SC,Cultura,"Patrimônio histórico, artístico e arqueológico",196580.93,0.00,0.00
2021,JOSE RICARDO,8,Nacional,BR,Educação,Educação básica,196871.58,0.00,0.00
2021,FRANCISCO JR.,4,GOIÁS,GO,Educação,Educação básica,197968.11,0.00,0.00
2021,AUGUSTO COUTINHO,7,PERNAMBUCO,PE,Educação,Educação básica,198035.24,0.00,0.00
2021,ROBERTO ALVES,2,Nacional,BR,Segurança pública,Policiamento,198199.00,0.00,0.00
2021,BETO ROSADO,5,RIO GRANDE DO NORTE,RN,Educação,Ensino superior,198399.86,14700.00,14700.00
2021,RAIMUNDO COSTA,14,BAHIA,BA,Saúde,Assistência hospitalar e ambulatorial,198443.00,0.00,0.00
2021,PEDRO CUNHA LIMA,4,Nacional,BR,Segurança pública,Policiamento,198558.46,0.00,0.00
2021,EDNA HENRIQUE,1,Nacional,BR,Segurança pública,Policiamento,198558.46,0.00,0.00
2021,EFRAIM FILHO,14,Nacional,BR,Segurança pública,Policiamento,198558.46,0.00,0.00
2021,BIA KICIS,16,Nacional,BR,Defesa nacional,Desporto comunitário,198881.60,22860.00,22860.00
2021,JADER BARBALHO,5,PARÁ,PA,Educação,Ensino superior,198979.47,0.00,0.00
2021,JOSE RICARDO,19,AMAZONAS,AM,Saúde,Assistência hospitalar e ambulatorial,199056.00,0.00,0.00
2021,HELIO LOPES,13,Nacional,BR,Defesa nacional,Atenção básica,199214.32,98225.00,5178.00
2021,PATRUS ANANIAS,19,MINAS GERAIS,MG,Cultura,Difusão cultural,199300.00,0.00,0.00
2021,CONFUCIO MOURA,5,RONDÔNIA,RO,Saúde,Assistência hospitalar e ambulatorial,199366.00,0.00,0.00
2021,EDUARDO DA FONTE,8,PERNAMBUCO,PE,Saúde,Assistência hospitalar e ambulatorial,199374.00,0.00,0.00
2021,FERNANDO MONTEIRO,13,PERNAMBUCO,PE,Educação,Ensino superior,199466.53,127242.64,49990.00
2021,MARIA DO ROSARIO,1,RIO GRANDE DO SUL,RS,Educação,Ensino superior,199501.33,30360.09,0.00
2021,JOAO BOSCO DA COSTA,6,SERGIPE,SE,Defesa nacional,Defesa terrestre,199513.93,0.00,0.00
2021,ELIAS VAZ,18,GOIÁS,GO,Educação,Ensino profissional,199544.19,0.00,0.00
2021,ALICE PORTUGAL,11,BAHIA,BA,Saúde,Vigilância epidemiológica ,199558.66,199558.66,0.00
2021,EDUARDO DA FONTE,7,PERNAMBUCO,PE,Saúde,Assistência hospitalar e ambulatorial,199598.00,199598.00,199598.00
2021,CARLOS VERAS,10,PERNAMBUCO,PE,Educação,Ensino superior,199600.00,133800.00,122000.00
2021,ANDRE DE PAULA,2,PERNAMBUCO,PE,Direitos da cidadania,"Direitos individuais, coletivos e difusos",199625.00,0.00,0.00
2021,ZENAIDE MAIA,17,RIO GRANDE DO NORTE,RN,Defesa nacional,Atenção básica,199677.00,164985.15,144112.00
2021,GORETE PEREIRA,18,CEARÁ,CE,Educação,Ensino superior,199745.18,155750.30,0.00
2021,GENERAL PETERNELLI,17,Nacional,BR,Defesa nacional,Atenção básica,199782.98,191501.98,191501.98
