Inadimplencia,Valor,Motivo,Trabalho,Negados,Idade,Genero
0,25000,1,2,0,168.4,0
0,25000,2,1,0,28,0
0,25000,1,1,1,28,0
1,25000,1,1,,10,0
0,25000,1,3,0,303.4,0
0,25000,1,2,0,95,1
0,25000,1,2,,120.4,0
0,25000,1,3,0,14,1
1,25000,1,2,1,20,0
1,25000,1,2,2,95,1
1,25000,1,2,0,87.2,0
1,25000,1,1,2,203.2,0
1,25000,1,2,0,90.6,0
1,25000,1,2,1,126.4,1
1,25000,1,2,0,11,0
1,25000,1,2,4,230.1,1
1,25000,1,2,6,22,1
1,25000,1,2,1,10,0
1,25000,1,3,2,296.2,0
1,25000,1,1,2,30,0
1,25000,1,2,0,198.8,0
1,25000,1,2,3,239.4,1
1,25000,2,2,1,160.3,0
1,25000,2,2,1,73,0
1,25000,1,3,3,41,1
1,25000,1,3,0,301.3,0
1,25000,1,2,2,14,0
1,25000,1,2,0,14,0
1,25000,1,2,2,12,1
1,25000,1,2,4,19,1
1,25000,1,2,1,13,0
1,25000,1,1,3,106.8,1
1,25000,1,2,0,10,1
1,25000,2,2,0,19,0
1,25000,1,2,6,26,1
1,25000,1,3,11,194.8,1
1,25000,,2,1,10,1
1,25000,1,2,5,11,0
1,25000,1,3,1,11,0
1,25000,1,2,0,63.9,0
1,25000,1,3,0,,0
1,25000,1,1,0,83,1
0,25000,1,2,,10,0
0,25000,1,2,,11,1
0,25000,1,2,,88,1
0,25000,1,1,0,12,0
0,25000,1,2,,23,0
0,25000,1,3,0,24,0
0,25100,1,2,,,0
0,25100,1,2,0,30,1
0,25100,1,2,0,17,1
0,25100,2,1,0,28,1
0,25100,2,2,1,10,1
0,25100,1,2,0,30,0
0,25100,2,2,0,19,1
0,25100,1,2,0,30,1
0,25100,1,1,1,14,0
0,25100,1,2,0,1,0
0,25100,1,1,1,12,0
0,25100,1,0,0,31,1
0,25100,1,3,,27,1
0,25100,1,3,0,31,1
0,25100,1,2,0,19,1
0,25100,1,2,1,13,1
0,25100,1,2,1,73,0
0,25100,1,2,0,35,0
0,25100,1,2,0,88,1
0,25100,1,2,1,28,0
0,25100,1,2,0,11,0
0,25100,2,2,0,21,1
0,25100,1,2,0,19,1
0,25200,1,2,0,16,1
0,25200,1,2,0,18,1
0,25200,1,3,0,19,1
0,25200,1,2,2,92,0
0,25200,1,2,1,2,0
0,25200,1,1,0,30,0
0,25200,1,2,0,18,1
0,25200,1,1,0,12,0
0,25200,1,2,0,14,0
0,25200,1,2,0,15,0
0,25200,2,2,0,85,0
0,25200,1,3,1,14,1
0,25200,1,2,1,30,0
0,25300,1,2,0,22,0
0,25300,1,2,0,18,0
0,25300,1,2,0,36,0
0,25300,1,2,,30,0
0,25300,1,2,,30,0
0,25300,2,2,0,79,1
0,25300,2,2,0,12,0
0,25300,1,3,0,28,0
0,25300,1,2,0,24,1
0,25300,2,2,0,25,1
0,25300,1,3,0,18,0
0,25300,1,2,0,19,1
1,25400,1,2,5,30,0
0,25400,1,3,,24,1
1,25400,1,2,10,1,0
0,25400,1,2,1,8,1
0,25400,1,3,0,26,0
0,25400,1,1,0,30,0
0,25400,1,2,0,21,0
0,25400,1,2,0,25,0
1,25400,2,2,1,52,0
0,25400,1,3,0,11,0
0,25400,1,0,0,34,1
0,25400,2,2,0,28,0
0,25400,1,2,1,13,0
0,25400,1,3,,8,0
0,25500,2,1,,1,0
0,25500,1,2,0,82,0
0,25500,1,2,0,3,0
1,25500,1,2,0,,0
0,25500,1,3,0,11,0
0,25500,2,2,0,12,0
1,25500,1,2,1,18,0
0,25500,1,2,0,20,1
0,25500,1,3,0,13,0
0,25500,1,2,0,30,0
0,25500,1,1,0,11,0
0,25500,1,2,1,12,0
0,25500,1,2,0,24,0
0,25500,1,1,0,15,1
0,25500,,3,,95,0
0,25500,1,2,0,1,0
0,25500,2,2,,89,1
0,25500,1,1,0,28,0
0,25600,1,2,,10,0
0,25600,1,2,1,29,0
0,25600,1,1,0,26,0
0,25600,1,2,0,10,0
0,25600,1,3,0,14,0
0,25600,1,2,0,31,0
0,25600,2,1,0,24,1
0,25600,1,2,0,11,0
1,25600,1,2,0,135.9,0
0,25600,1,1,,22,0
1,25600,2,2,2,30,1
0,25600,1,1,,,1
1,25600,1,2,0,10,0
0,25600,1,2,0,19,0
1,25600,1,2,0,,0
0,25600,,2,,23,0
0,25600,1,2,0,18,0
0,25600,2,2,0,87,0
0,25600,1,3,0,18,0
0,25700,1,2,0,22,0
0,25700,2,2,0,97,0
0,25700,1,2,0,1,0
0,25700,2,1,0,10,1
0,25700,1,2,0,11,0
0,25700,1,1,2,18,0
0,25700,1,1,0,10,0
0,25700,1,3,0,12,0
0,25700,1,0,1,39,0
1,25700,1,1,0,21,1
0,25700,1,2,1,1,0
0,25700,1,2,,,0
0,25700,1,2,0,21,1
0,25700,1,2,1,13,0
0,25800,1,2,0,17,1
0,25800,2,2,0,14,0
0,25800,1,1,0,12,1
0,25800,1,2,0,29,1
0,25800,2,2,1,12,0
0,25800,1,2,0,29,1
0,25800,1,2,1,20,1
0,25800,1,2,,89,0
0,25900,1,1,0,13,0
1,25900,1,1,0,10,1
0,25900,1,2,0,10,0
0,25900,1,2,0,73,0
1,25900,2,2,2,19,0
0,25900,1,1,0,18,0
1,25900,1,1,1,34,0
0,25900,2,2,0,18,0
0,25900,1,2,1,13,0
0,25900,1,1,0,18,0
0,25900,,2,1,18,0
0,25900,2,2,1,9,1
0,25900,1,3,1,9,1
1,25900,2,1,0,80,1
0,25900,1,1,0,98,1
1,26000,1,2,7,24,1
0,26000,1,2,0,18,0
0,26000,2,2,0,24,1
0,26000,1,3,0,21,1
0,26000,1,2,0,19,0
0,26000,1,2,0,2,0
0,26000,2,2,4,48,0
0,26000,1,3,0,20,1
0,26000,1,2,0,1,1
1,26000,1,1,4,12,1
1,26000,2,2,4,17,1
0,26000,1,2,0,23,0
0,26000,1,1,0,29,0
0,26000,1,2,0,13,1
0,26000,,3,0,12,0
0,26000,1,2,0,17,0
0,26100,1,2,,79,0
0,26100,1,1,0,30,0
0,26100,1,2,0,30,0
0,26100,1,2,0,24,0
0,26100,1,1,,96,0
0,26100,1,2,1,29,0
0,26100,1,3,,,0
0,26100,2,2,0,1,1
0,26100,1,2,0,20,1
0,26100,1,2,0,28,1
1,26100,,3,,10,1
0,26100,1,3,0,1,1
0,26200,1,2,0,18,0
0,26200,1,3,0,10,1
0,26200,1,2,0,90,1
0,26200,1,2,0,34,0
0,26200,1,1,0,33,0
0,26200,1,2,1,28,1
0,26200,1,2,0,20,1
0,26200,2,0,1,16,0
1,26200,1,2,0,12,0
0,26200,1,1,0,97,1
0,26300,1,2,1,12,0
0,26300,1,2,0,92,0
0,26300,1,2,0,20,0
0,26300,1,1,0,31,0
0,26300,1,1,0,29,0
0,26300,2,2,0,26,0
0,26300,1,1,1,18,0
0,26300,1,0,0,23,0
0,26300,1,2,2,19,0
0,26300,1,2,,70,1
0,26300,1,1,,29,1
0,26300,1,1,,92,1
0,26300,1,2,,90,1
0,26300,1,1,1,1,1
0,26300,1,1,0,40,0
0,26300,1,2,0,10,1
0,26300,1,1,0,19,1
0,26400,1,3,0,1,0
0,26400,1,2,0,31,0
0,26400,1,3,0,15,1
0,26400,1,2,0,22,1
0,26400,1,2,0,22,0
0,26400,1,1,0,234.4,0
0,26400,1,2,0,17,1
0,26400,1,2,0,25,0
0,26400,1,2,,12,0
0,26400,1,2,0,17,1
0,26400,2,3,5,48,0
0,26400,2,2,0,97,0
0,26400,1,3,1,14,0
0,26500,1,1,0,11,1
0,26500,2,2,1,9,0
0,26500,1,3,0,19,0
0,26500,1,1,0,13,0
0,26500,,2,0,13,1
0,26500,1,2,0,22,0
0,26500,2,1,,10,1
0,26500,1,2,0,3,0
0,26500,1,1,0,31,0
0,26500,2,2,0,1,1
0,26500,1,3,0,19,0
1,26500,1,1,1,21,0
0,26500,1,1,0,88.3,0
1,26500,1,2,0,19,1
1,26500,1,0,0,177.5,0
0,26500,1,1,0,97,0
0,26500,1,2,0,22,0
0,26500,1,2,0,14,0
0,26500,2,2,0,28,1
0,26500,1,3,0,15,0
1,26600,1,2,5,18,1
0,26600,1,2,0,19,1
0,26600,1,1,1,13,0
0,26600,1,2,0,18,0
0,26600,1,3,0,84,0
0,26600,1,2,0,19,1
1,26600,1,2,0,13,0
0,26600,1,2,0,27,0
0,26600,1,3,0,23,0
0,26600,2,2,0,28,1
0,26700,1,2,0,1,1
0,26700,1,0,0,98,0
0,26700,1,2,0,19,0
0,26700,1,2,0,29,0
0,26700,1,2,0,16,0
0,26700,1,2,1,12,0
0,26700,1,2,0,28,0
0,26700,1,2,0,29,0
0,26700,1,2,0,23,1
0,26700,1,2,0,11,0
0,26800,1,3,0,33,0
0,26800,1,3,0,215,0
0,26800,1,2,0,14,1
0,26800,1,2,0,20,0
0,26800,1,2,0,32,0
0,26800,1,3,0,21,0
1,26800,1,1,1,11,0
0,26800,1,2,0,24,0
0,26800,1,3,0,17,0
0,26800,1,2,0,84,0
0,26800,1,2,0,18,0
0,26800,1,1,4,47,0
1,26800,1,2,0,19,0
1,26800,1,2,0,20,1
0,26900,2,3,0,31,0
0,26900,2,2,,85,1
0,26900,1,2,0,28,0
0,26900,1,3,0,70,0
0,26900,1,1,,29,0
1,26900,1,3,1,115.7,1
0,26900,1,2,0,89,0
0,26900,1,3,0,13,1
0,26900,1,2,0,18,1
0,26900,1,3,2,91,0
0,26900,1,2,,29,1
0,26900,1,2,0,1,0
0,26900,1,1,0,29,0
0,26900,1,2,5,4,0
1,27000,1,2,0,2,0
0,27000,1,2,0,91,1
0,27000,1,1,0,12,0
0,27000,2,2,0,12,0
0,27000,1,2,0,3,0
0,27000,1,2,0,164.3,0
1,27000,1,2,2,16,1
0,27000,1,3,0,2,1
0,27000,1,2,0,21,0
0,27000,1,2,1,13,1
0,27000,1,3,,85,0
0,27000,1,3,2,20,0
0,27000,1,1,0,27,0
0,27000,1,2,0,13,0
0,27000,1,2,,87,0
1,27100,1,1,1,128.8,0
0,27100,1,2,0,34,1
0,27100,1,3,0,92,0
0,27100,1,2,1,1,1
0,27100,1,2,0,92,0
0,27100,2,2,0,11,1
0,27100,1,1,0,10,0
0,27100,1,3,1,11,0
0,27100,2,2,2,93,0
0,27200,,2,0,16,1
0,27200,1,2,0,18,0
0,27200,1,2,1,1,1
0,27200,1,2,0,29,1
0,27200,1,0,1,14,0
0,27200,1,1,1,15,0
0,27200,1,3,0,18,0
1,27200,1,3,2,1,0
0,27200,1,2,0,27,1
0,27200,1,2,2,17,0
0,27300,1,2,0,15,0
0,27300,1,1,0,99,1
0,27300,1,2,1,28,0
0,27300,1,0,1,13,0
0,27300,1,0,1,16,0
0,27300,1,3,0,96,1
0,27300,1,2,,13,1
1,27300,1,2,0,30,0
0,27300,1,1,0,80,1
0,27300,1,3,0,82,1
0,27300,1,1,0,2,0
0,27300,1,2,,10,1
0,27300,1,2,0,32,1
0,27300,2,3,0,17,1
0,27300,1,2,0,14,0
0,27400,1,3,0,21,0
1,27400,1,2,1,2,0
0,27400,1,2,,87,0
0,27400,1,3,0,15,1
0,27400,1,2,0,89,0
0,27400,2,3,0,14,1
1,27400,1,2,1,197.8,1
0,27400,1,2,0,15,0
0,27400,1,2,0,19,0
0,27400,1,2,0,18,0
0,27500,1,2,1,14,0
0,27500,1,2,0,1,1
0,27500,1,3,0,19,1
0,27500,1,2,0,22,1
1,27500,1,2,0,,1
0,27500,1,2,0,17,0
0,27500,2,1,,95,1
0,27500,1,2,0,84,1
1,27500,1,2,0,80,0
0,27500,2,1,0,23,0
0,27500,1,2,0,11,0
0,27600,1,2,0,2,1
0,27600,1,1,0,28,1
0,27600,1,3,0,10,1
0,27600,1,2,0,2,1
0,27600,1,2,0,14,1
0,27600,1,2,0,24,0
0,27600,1,2,0,17,0
0,27600,1,1,0,99,1
0,27600,1,2,0,26,0
0,27600,1,1,0,98,0
0,27600,2,2,0,16,1
0,27600,1,2,2,18,1
0,27600,2,2,0,28,1
0,27600,1,2,0,28,1
0,27600,1,3,0,28,1
0,27600,1,2,0,1,0
0,27600,1,2,,12,0
0,27600,1,1,0,91,0
0,27700,1,2,1,1,1
0,27700,1,2,0,19,0
1,27700,1,3,2,30,0
0,27700,1,2,1,13,0
0,27700,1,2,0,26,0
1,27700,1,1,3,221.1,1
1,27700,2,2,0,87,0
0,27700,1,3,0,12,0
0,27700,1,2,0,11,0
0,27700,2,1,0,18,0
0,27700,,2,0,31,0
1,27700,1,2,0,21,0
1,27700,1,2,4,24,1
1,27700,1,2,0,31,0
0,27700,1,2,0,3,0
0,27700,1,2,,95,1
0,27700,2,1,,30,1
0,27700,1,2,0,23,0
0,27700,1,3,0,84,1
0,27700,1,2,0,28,0
0,27800,1,3,0,28,1
0,27800,1,2,0,1,0
0,27800,1,3,0,13,1
0,27800,1,2,0,10,0
0,27800,1,2,0,23,0
0,27800,1,2,0,31,0
0,27800,1,2,0,29,0
0,27900,1,1,1,94,0
0,27900,1,2,0,28,0
0,27900,1,2,0,1,1
0,27900,1,2,0,29,0
0,27900,1,2,0,978,0
1,27900,1,2,1,11,0
0,27900,2,2,0,17,0
0,27900,1,2,1,15,0
0,27900,1,1,0,16,0
0,27900,1,2,0,10,0
0,27900,2,2,0,24,0
1,27900,1,1,1,10,0
0,28000,1,2,1,12,0
0,28000,1,1,0,13,1
0,28000,1,2,0,19,0
0,28000,1,2,1,29,0
0,28000,1,2,0,14,0
0,28000,1,2,0,80,0
0,28000,2,2,,114.7,0
1,28000,1,2,4,23,1
1,28000,1,3,4,12,0
0,28000,1,2,0,19,0
0,28100,2,3,0,19,1
0,28100,1,1,,13,0
0,28100,1,2,1,15,0
0,28100,1,2,0,3,0
0,28100,1,2,0,29,0
1,28100,1,1,1,12,0
1,28100,1,1,1,12,0
0,28100,1,2,0,11,0
1,28100,1,2,0,13,1
0,28200,1,2,1,18,0
0,28200,1,1,0,30,0
0,28200,1,2,1,13,0
0,28200,1,2,0,82,1
0,28200,1,1,0,13,1
0,28200,1,2,0,11,0
0,28200,1,2,0,17,0
0,28200,1,3,0,18,0
0,28200,1,2,0,31,0
0,28200,1,2,0,17,0
0,28200,1,2,0,18,0
0,28200,1,2,0,14,0
0,28200,1,1,1,17,0
0,28200,1,2,0,20,0
1,28200,2,1,1,13,0
0,28300,1,2,0,85,1
0,28300,1,2,0,78,0
0,28300,2,3,0,24,0
0,28300,1,2,0,16,0
0,28300,1,2,0,89,0
0,28300,2,2,0,27,0
0,28300,1,2,,11,1
0,28300,1,2,,11,0
0,28300,1,1,0,35,0
1,28300,1,2,2,29,1
0,28400,1,3,0,18,0
0,28400,1,1,0,13,1
0,28400,2,1,0,18,0
0,28400,2,2,0,17,1
0,28400,1,2,0,11,1
0,28400,1,2,0,13,0
0,28400,1,2,0,18,1
0,28400,2,1,0,30,1
0,28400,1,2,1,17,0
0,28400,2,1,0,30,0
0,28400,1,2,0,1,1
0,28400,1,1,0,1,0
0,28500,1,3,0,21,0
0,28500,1,2,,12,0
0,28500,1,2,0,1,0
0,28500,2,1,,92,0
1,28500,1,1,0,21,0
0,28500,2,2,0,38,0
0,28500,1,1,0,10,0
0,28500,1,2,0,13,0
0,28500,1,1,,11,1
0,28500,1,1,0,11,1
0,28600,1,3,0,28,1
0,28600,1,1,1,13,1
0,28600,1,2,0,19,1
0,28600,,1,0,21,0
0,28600,1,2,0,28,1
0,28600,1,2,0,85,1
0,28600,1,2,0,16,0
0,28600,1,2,0,11,0
1,28600,1,1,2,23,0
0,28700,1,3,0,17,1
0,28700,1,2,,11,1
0,28700,,2,0,23,1
0,28700,1,3,0,26,1
0,28700,1,2,0,22,0
1,28700,1,2,1,20,0
0,28800,1,2,0,12,1
0,28800,1,2,0,23,0
0,28800,1,1,0,1,0
0,28800,1,2,0,17,0
0,28800,2,2,,84,0
0,28800,1,2,,1,0
0,28800,1,3,0,29,0
0,28900,2,3,1,25,0
0,28900,1,2,0,22,0
0,28900,1,2,0,18,0
0,28900,1,1,0,24,1
0,28900,1,2,0,19,1
0,28900,1,2,0,15,1
1,28900,1,2,1,12,1
0,28900,1,2,0,2,1
0,28900,1,2,0,92,0
0,28900,1,2,0,29,1
0,28900,1,2,0,30,1
0,28900,1,2,0,28,0
0,29000,1,2,0,16,0
0,29000,1,1,0,27,1
1,29000,1,2,4,13,1
1,29000,1,2,1,189.7,0
1,29000,2,2,6,11,0
1,29000,1,2,4,186.7,1
0,29200,,1,0,12,0
0,29200,2,2,0,18,0
0,29200,1,2,0,22,0
0,29200,1,2,0,23,0
0,29300,1,2,1,25,0
0,29300,1,2,,10,0
0,29400,1,0,0,10,0
1,29400,1,1,0,52,0
0,29400,1,3,0,77,0
0,29400,2,2,0,22,1
0,29500,1,3,0,26,1
0,29500,1,2,0,14,1
0,29500,1,2,0,15,1
1,29500,1,2,0,13,1
0,29600,1,2,1,25,0
0,29700,1,1,0,16,1
0,29700,1,3,0,22,1
0,29800,1,1,0,22,0
0,29800,1,2,1,23,0
0,29800,1,3,,11,1
0,29900,1,2,1,25,1
0,29900,1,2,0,2,0
0,29900,1,1,0,77,0
1,29900,1,2,0,81,1
0,29900,1,2,0,23,0
0,30000,1,2,0,85,0
0,30000,1,2,,11,0
0,30000,1,2,0,92,0
0,30000,1,2,0,19,0
0,30000,1,3,0,15,0
0,30000,2,1,,28,0
0,30000,1,3,0,173.5,0
0,30000,1,2,1,20,0
0,30000,1,2,0,10,1
1,30000,1,2,1,11,1
1,30000,1,2,5,14,1
1,30000,1,1,0,19,1
1,30000,1,2,3,20,1
0,30000,2,3,0,1,0
0,30000,1,2,0,19,1
0,30000,1,1,0,59,1
0,30100,,3,0,81,0
1,30100,1,2,0,18,0
0,30100,1,2,0,21,1
0,30100,1,1,0,25,0
0,30100,1,2,0,73,0
0,30100,2,2,,89,1
1,30200,1,2,1,20,0
1,30200,1,2,0,13,0
0,30200,1,2,0,176.5,0
0,30200,1,1,0,73,1
0,30200,1,2,0,23,0
0,30200,1,2,,12,0
0,30300,1,2,0,24,0
1,30300,1,2,3,18,1
0,30300,1,2,0,15,0
0,30300,1,2,0,17,1
0,30300,1,1,0,95,0
0,30300,,2,0,88,0
0,30400,1,1,0,17,1
0,30400,1,2,0,98,0
0,30400,1,2,0,15,0
0,30400,1,2,0,18,0
0,30500,1,0,0,7,1
0,30500,1,2,0,16,0
0,30500,1,3,0,16,0
0,30500,1,1,0,22,0
0,30500,1,2,0,21,0
0,30500,1,2,0,91,1
0,30500,1,2,0,18,0
1,30500,1,2,5,14,1
0,30600,1,2,,11,1
0,30600,1,2,0,81,0
0,30600,1,2,1,20,0
0,30600,1,2,0,15,0
0,30700,1,1,,28,1
0,30700,1,3,0,99,0
0,30800,1,2,0,18,0
0,30800,1,3,0,66,0
0,30800,1,1,0,20,1
0,30800,1,3,0,15,1
1,30800,1,2,0,,0
0,30800,1,2,0,20,0
0,30800,1,3,0,1,0
0,30800,1,2,0,16,0
0,30900,1,2,1,26,0
0,30900,1,3,0,15,0
1,30900,1,2,4,17,0
0,30900,1,1,1,16,1
0,31000,1,1,0,21,0
1,31000,1,2,1,11,0
0,31000,1,1,,1,0
0,31000,1,1,0,12,1
1,31000,1,2,0,127.3,0
0,31000,1,2,0,921,0
0,31000,1,2,0,17,0
0,31100,1,2,,11,0
0,31100,1,1,0,22,0
0,31200,1,1,0,62,0
0,31200,1,2,1,26,0
0,31200,2,2,0,80,0
0,31200,1,0,0,17,0
0,31200,1,3,0,99,0
1,31200,1,1,0,1,1
0,31300,1,3,,28,0
0,31300,1,1,0,14,1
0,31300,1,2,0,1,0
0,31300,1,1,0,23,0
0,31400,1,2,0,2,0
0,31400,1,2,0,10,1
0,31400,1,3,,26,0
1,31500,1,1,2,11,1
1,31500,1,2,1,57,1
1,31500,1,1,0,85,0
1,31500,1,2,1,98,1
0,31500,1,2,0,16,0
0,31500,2,2,0,94,0
0,31500,1,1,1,21,0
0,31600,1,1,0,97,0
0,31600,1,2,0,20,1
0,31700,1,2,,11,0
0,31700,1,2,0,17,0
1,31800,1,0,11,31,0
0,31800,1,2,,12,0
0,31800,2,2,0,16,1
0,31800,1,2,,11,1
0,31800,1,2,,11,0
0,31800,1,2,0,17,1
0,31800,1,1,,10,0
0,31800,2,3,1,20,0
0,31800,2,2,0,16,0
0,31900,1,1,,2,0
0,31900,1,1,0,10,0
0,31900,1,2,0,23,0
0,31900,1,2,0,78,1
0,31900,1,1,0,79,0
0,31900,1,2,0,2,1
0,32000,1,3,,27,0
1,32000,1,3,4,11,1
0,32000,1,2,,1,0
0,32000,1,0,2,20,0
1,32000,1,2,3,16,0
0,32000,1,2,0,68,1
0,32100,1,2,0,1,0
0,32100,1,3,0,12,1
0,32200,,2,0,11,1
0,32200,1,2,0,11,0
0,32200,1,2,0,15,0
0,32200,1,1,0,22,0
0,32300,1,1,1,21,0
0,32300,1,3,0,15,1
0,32300,1,1,0,10,0
1,32300,1,2,0,185.7,0
0,32300,1,2,0,69,1
0,32300,1,2,0,55,0
0,32300,1,2,0,1,0
0,32300,1,2,0,17,0
0,32300,1,3,,12,1
0,32400,1,2,0,17,1
1,32400,1,2,0,88,0
0,32400,1,2,0,15,1
0,32500,1,2,0,129,1
0,32500,1,2,0,15,0
0,32500,1,1,1,24,1
0,32600,1,2,0,45,1
0,32600,1,0,1,22,1
0,32600,1,2,0,340.9,0
0,32700,1,1,0,19,0
0,32700,1,2,,29,0
0,32800,1,2,,12,0
0,32800,1,0,0,20,1
0,32800,1,2,0,15,0
0,32800,1,1,,11,1
0,32900,1,2,1,27,1
1,32900,1,3,3,21,0
0,32900,1,0,0,18,0
0,32900,1,2,0,10,0
0,32900,1,1,,12,0
0,33000,,2,0,94,1
0,33000,1,2,1,2,1
0,33000,1,2,0,16,1
1,33000,1,2,0,11,1
0,33000,1,2,0,18,0
0,33000,1,2,0,20,1
0,33000,1,3,0,22,1
0,33100,1,2,2,2,0
1,33100,1,2,0,1,0
0,33100,1,2,2,19,0
1,33200,1,2,0,12,1
0,33200,1,1,0,1,1
0,33200,1,3,0,11,1
0,33200,1,2,0,17,1
0,33200,1,2,0,56,1
0,33200,1,2,0,17,0
0,33300,1,2,0,42,0
1,33400,1,2,7,24,1
0,33400,1,2,0,19,0
0,33400,1,2,,13,0
0,33500,1,2,0,62,1
1,33500,2,2,0,142,1
0,33500,1,1,0,38,1
0,33500,1,2,,10,1
0,33500,1,2,2,20,1
0,33500,2,1,0,16,0
0,33500,1,2,0,46,0
0,33600,1,2,0,34,0
0,33600,1,2,0,78,1
0,33600,1,1,0,21,0
0,33700,1,2,0,68,0
0,33700,1,2,0,2,0
0,33700,1,2,0,18,0
0,33700,1,2,0,59,1
0,33700,1,2,0,17,0
0,33700,1,2,0,18,0
0,33700,1,2,0,33,0
0,33700,1,1,0,48,0
0,33700,1,2,,30,0
0,33800,1,2,0,19,0
0,33900,1,2,0,16,1
0,33900,1,1,0,11,0
0,33900,1,2,2,21,0
0,33900,1,2,0,22,1
0,34000,1,2,0,11,1
0,34000,1,2,0,21,0
0,34000,1,2,0,17,1
0,34100,1,2,0,17,0
0,34100,1,2,2,19,1
0,34100,1,2,0,18,0
0,34100,1,2,2,19,1
0,34200,1,1,0,13,0
0,34300,1,1,0,63,0
0,34300,1,2,0,19,0
0,34300,1,2,0,13,0
0,34400,1,2,0,67,0
1,34400,1,2,0,1,0
0,34500,1,2,0,25,1
1,34600,1,2,0,18,0
0,34600,1,2,0,45,0
0,34600,1,2,0,17,0
0,34700,1,2,0,32,0
0,34800,1,1,0,24,0
1,34800,1,2,1,208,0
0,34800,1,3,0,19,0
0,34800,1,2,0,18,0
0,34900,1,3,0,11,0
0,34900,1,2,1,22,0
0,35000,1,3,1,21,1
0,35000,1,2,1,21,0
1,35000,1,2,0,16,0
0,35000,1,0,0,,0
0,35000,1,2,0,24,0
1,35000,1,2,0,19,0
0,35100,2,2,0,,1
0,35100,1,2,0,33,0
0,35200,1,3,1,18,0
0,35200,1,2,1,2,1
0,35200,1,3,1,21,0
0,35300,1,2,0,35,0
0,35400,1,1,0,62,0
0,35500,1,2,0,19,0
0,35600,1,2,0,25,0
0,35600,1,3,0,4,0
0,35600,1,3,0,,0
0,35700,1,2,1,20,1
0,35800,1,2,0,22,0
0,35800,1,2,0,70,0
0,36000,1,1,0,24,0
0,36000,1,2,0,23,1
1,36000,1,2,,257.7,1
0,36000,1,1,0,17,0
0,36000,1,2,0,35,0
0,36100,1,3,0,64,0
0,36100,1,1,0,,0
1,36100,1,3,0,15,0
0,36200,1,2,0,,0
0,36200,1,2,0,,0
0,36200,1,2,0,,0
0,36300,2,1,0,,0
0,36300,1,2,0,50,0
0,36300,1,1,0,56,1
0,36300,1,2,0,190.8,0
0,36300,1,2,0,18,0
0,36300,1,3,0,1,0
0,36400,1,2,0,25,0
0,36400,1,2,0,,0
0,36400,1,2,0,34,1
0,36400,1,1,0,26,0
0,36500,1,2,0,18,0
1,36500,1,2,1,21,1
0,36500,1,1,0,49,0
0,36500,1,1,0,24,1
0,36500,1,2,0,35,0
1,36600,1,2,0,19,1
0,36600,1,2,0,,1
0,36800,1,2,0,,0
0,36800,1,2,0,24,1
0,36800,1,2,0,,1
1,36800,1,1,1,21,0
1,36900,1,3,0,13,0
0,37000,1,1,0,19,1
1,37000,1,2,2,368.7,0
0,37000,1,2,0,,0
0,37200,2,2,0,20,0
0,37200,1,2,0,23,0
0,37200,1,3,0,2,0
1,37300,1,2,6,23,0
0,37400,1,1,0,63,0
0,37500,1,2,0,26,0
0,37500,1,1,0,18,0
0,37600,2,3,0,2,1
0,37600,1,2,0,14,1
0,37700,1,0,0,14,1
0,37700,1,1,0,19,1
0,37700,1,2,0,,1
0,37800,2,1,0,,0
0,37800,2,3,0,2,1
0,37900,1,2,0,2,1
0,37900,1,2,0,15,0
0,38000,1,2,1,19,0
1,38000,1,1,4,134.9,0
1,38000,1,3,6,24,1
1,38000,2,2,0,12,1
0,38000,1,3,0,62,1
1,38000,1,1,1,21,1
0,38100,1,2,0,23,0
0,38100,1,2,0,18,0
0,38100,1,3,0,19,1
0,38100,1,2,0,55,0
0,38200,1,2,0,19,0
0,38200,1,2,0,14,0
0,38200,1,2,0,61,0
0,38300,1,2,0,73,0
0,38400,1,2,0,19,0
0,38600,2,2,0,18,0
0,38600,1,2,0,14,0
1,38700,1,1,0,23,0
0,38700,1,3,0,17,1
1,38700,1,1,0,14,1
1,38800,2,3,3,13,1
1,38900,1,3,0,1,1
0,38900,1,2,0,24,1
0,38900,2,2,0,,0
0,38900,1,1,0,23,1
0,39000,2,2,0,,1
1,39000,1,2,0,18,0
1,39000,1,2,0,32,0
0,39100,1,1,0,16,1
0,39100,1,1,1,1,1
1,39300,1,1,0,23,0
0,39300,2,3,0,19,0
0,39400,1,2,0,15,1
1,39400,1,2,4,77.1,0
0,39500,1,3,0,19,0
1,39500,1,2,0,51,0
0,39500,2,2,0,17,0
0,39500,1,2,0,1,0
0,39600,1,1,0,18,0
1,39600,1,2,3,21,0
0,39700,1,2,0,17,0
0,39700,1,2,0,1,0
0,39700,1,2,1,20,1
0,39800,1,2,0,1,1
1,40000,1,2,0,286.3,1
0,40000,2,3,0,1,1
0,40000,1,1,0,31,1
0,40000,1,2,0,31,0
1,40000,1,2,4,158.2,1
1,40000,1,2,8,159.3,1
1,40000,2,2,1,30,0
1,40000,2,3,1,314.5,0
1,40000,1,3,0,61,1
1,40000,1,2,0,18,1
1,40000,1,2,0,24,0
0,40000,1,2,0,15,0
0,40100,2,2,0,17,1
0,40100,2,2,1,18,0
0,40300,1,1,0,32,0
0,40300,2,2,0,18,0
0,40400,1,2,0,19,0
1,40400,1,2,13,210.6,0
