Tribunal,Magistrado,MÍs/Ano Ref.,Subsidio ,Direitos Pessoais ,IndenizaÁıes ,Direitos Eventuais ,Total de Rendimentos ,PrevidÍncia P˙blica ,Imposto de Renda ,Descontos Diversos ,RetenÁ„o por Teto Constitucional ,Total de Descontos ,Rendimento LÌquido 
TRF2,JOSE EDUARDO CARREIRA ALVIM,dez/20,41073.14,0.00,0.00,188623.72,229696.86,8210.99,48525.55,0.00,1779.82,58516.36,171180.50
TRF2,JOS… EDUARDO DO NASCIMENTO,dez/20,33689.11,0.00,910.08,12165.50,46764.69,713.10,9095.33,0.00,6561.29,16369.72,30394.97
TRF2,JOSE EDUARDO NOBRE MATTA,dez/20,33689.11,7009.96,1340.08,193766.56,235805.71,9980.92,44659.72,0.00,5064.01,59704.65,176101.06
TRF2,JOSE FERREIRA NEVES NETO,dez/20,35462.22,5834.91,910.08,196386.60,238593.81,11022.16,35740.41,0.00,8974.70,55737.27,182856.54
TRF2,JOSE LUIS CASTRO RODRIGUEZ,dez/20,33689.11,0.00,1125.08,6550.66,41364.85,5498.01,8424.35,15352.56,946.45,30221.37,11143.48
TRF2,JULIANA BRANDAO DA SILVEIRA COUTO VILLELA PEDRAS,dez/20,33689.11,0.00,1125.08,6924.97,41739.16,5498.01,8424.35,0.00,1320.76,15243.12,26496.04
TRF2,JULIETA LIDIA MACHADO CUNHA LUNZ,dez/20,35462.22,0.00,0.00,192024.58,227486.80,6774.96,0.00,0.00,0.00,6774.96,220711.84
TRF2,JULIO EMILIO ABRANCHES MANSUR,dez/20,33689.11,0.00,1770.08,149359.67,184818.86,9985.77,35135.12,0.00,3949.25,49070.14,135748.72
TRF2,KARINA DE OLIVEIRA E SILVA,dez/20,32004.65,0.00,1629.70,11463.04,45097.39,5199.30,8105.03,0.00,5634.23,18938.56,26158.83
TRF2,KARLA NANCI GRANDO,dez/20,33689.11,0.00,1629.70,9553.45,44872.26,713.10,9053.63,0.00,3949.24,13715.97,31156.29
TRF2,KATIA MARIA MAIA DE OLIVEIRA,dez/20,32004.65,0.00,1125.08,11561.14,44690.87,5177.97,8512.36,0.00,4272.47,17962.80,26728.07
TRF2,KELLY CRISTINA OLIVEIRA COSTA,dez/20,33689.11,0.00,1629.70,0.00,35318.81,5498.01,6883.19,0.00,0.00,12381.20,22937.61
TRF2,KLAUS KUSCHEL,dez/20,0.00,0.00,0.00,54821.06,54821.06,1915.31,9680.67,0.00,0.00,11595.98,43225.08
TRF2,LAFREDO LISBOA VIEIRA LOPES,dez/20,0.00,0.00,0.00,223021.28,223021.28,4611.04,41533.16,0.00,0.00,46144.20,176877.08
TRF2,LANA MARIA FONTES REGUEIRA,dez/20,35462.22,0.00,0.00,292357.53,327819.75,5313.09,61313.94,0.00,0.00,66627.03,261192.72
TRF2,LAURA BASTOS CARVALHO,dez/20,32004.65,0.00,910.08,9293.22,42207.95,713.10,9177.09,0.00,1836.10,11726.29,30481.66
TRF2,LEO FRANCISCO GIFFONI,dez/20,32004.65,0.00,910.08,7293.85,40208.58,713.10,9278.60,11844.34,0.00,21836.04,18372.54
TRF2,LEONARDO DA COSTA COUCEIRO,dez/20,32004.65,0.00,1125.08,8643.59,41773.32,5177.97,8435.80,11886.86,1633.33,27133.96,14639.36
TRF2,LEONARDO MARQUES LESSA,dez/20,33689.11,0.00,910.08,12165.51,46764.70,713.10,9740.20,0.00,6561.30,17014.60,29750.10
TRF2,LEOPOLDO MUYLAERT,dez/20,33689.11,0.00,910.08,211322.87,245922.06,10022.63,44541.02,0.00,5438.33,60001.98,185920.08
TRF2,LETICIA DE SANTIS MENDES DE FARIAS MELLO,dez/20,35462.22,0.00,910.08,0.00,36372.30,713.10,7798.47,0.00,0.00,8511.57,27860.73
TRF2,LILEA PIRES DE MEDEIROS,dez/20,33689.11,7009.96,1125.08,12165.50,53989.65,5498.01,9936.30,0.00,6561.29,21995.60,31994.05
TRF2,LILIAN MARA DE SOUZA FERREIRA,dez/20,32004.65,0.00,910.08,8285.66,41200.39,713.10,9647.55,0.00,1333.88,11694.53,29505.86
TRF2,LILIANE DO ESPIRITO SANTO RORIZ DE ALMEIDA,dez/20,35462.22,0.00,0.00,301225.43,336687.65,7979.54,64089.02,0.00,0.00,72068.56,264619.09
TRF2,LIVIA MARIA DE MELLO FERREIRA,dez/20,33689.11,0.00,1555.08,153976.79,189220.98,10016.27,36416.04,0.00,3941.04,50373.35,138847.63
TRF2,LUCIANA CUNHA VILLAR,dez/20,33689.11,0.00,2349.32,12165.51,48203.94,713.10,9003.40,0.00,6561.30,16277.80,31926.14
TRF2,LUCY COSTA DE FREITAS CAMPANI,dez/20,33689.11,0.00,910.08,153319.34,187918.53,9969.08,36419.30,0.00,3192.39,49580.77,138337.76
TRF2,LUIS EDUARDO BIANCHI CERQUEIRA,dez/20,33689.11,0.00,1340.08,7673.63,42702.82,5498.01,8424.35,12609.48,2069.42,28601.26,14101.56
TRF2,LUISA SANTIAGO FIRMO,dez/20,32004.65,0.00,1125.08,4107.42,37237.15,713.10,8232.95,0.00,0.00,8946.05,28291.10
TRF2,LUISA SILVA SCHMIDT,dez/20,32004.65,0.00,1125.08,7297.75,40427.48,713.10,8890.57,0.00,896.82,10500.49,29926.99
TRF2,LUIZ ANTONIO SOARES,dez/20,35462.22,5834.91,1340.08,200522.56,243159.77,11132.71,45838.27,0.00,8974.70,65945.68,177214.09
TRF2,LUIZ CLAUDIO FLORES DA CUNHA,dez/20,33689.11,0.00,910.08,10668.22,45267.41,5498.01,8320.07,0.00,5064.01,18882.09,26385.32
TRF2,LUIZ CLEMENTE PEREIRA FILHO,dez/20,33689.11,0.00,1340.08,12359.31,47388.50,5498.01,6973.94,0.00,5064.00,17535.95,29852.55
TRF2,LUIZ HENRIQUE HORSTH DA MATTA,dez/20,32004.65,0.00,910.08,6720.19,39634.92,713.10,9336.17,0.00,900.71,10949.98,28684.94
TRF2,LUIZ NORTON BAPTISTA DE MATTOS,dez/20,33689.11,0.00,910.08,158675.80,193274.99,10011.81,36954.13,0.00,6561.30,53527.24,139747.75
TRF2,LUIZ PAULO DA SILVA ARAUJO FILHO,dez/20,35462.22,0.00,910.08,258089.89,294462.19,10443.15,52477.87,0.00,8974.70,71895.72,222566.47
TRF2,LUIZA LOUREN«O BIANCHINI,dez/20,32004.65,0.00,910.08,7387.89,40302.62,713.10,8913.22,0.00,904.61,10530.93,29771.69
TRF2,MAC¡RIO RAMOS J⁄DICE NETO,dez/20,33689.11,0.00,0.00,156828.84,190517.95,11733.82,32346.60,0.00,0.00,44080.42,146437.53
TRF2,MANOEL ROLIM CAMPBELL PENNA,dez/20,33689.11,0.00,1125.08,155449.11,190263.30,10146.07,35042.35,0.00,9155.29,54343.71,135919.59
TRF2,MARCEL DA SILVA AUGUSTO CORREA,dez/20,32004.65,0.00,910.08,8859.16,41773.89,5370.00,8594.41,0.00,1080.09,15044.50,26729.39
TRF2,MARCELI MARIA CARVALHO SIQUEIRA,dez/20,33689.11,7009.96,910.08,11416.86,53026.01,5498.01,9936.30,0.00,5812.65,21246.96,31779.05
TRF2,MARCELLA ARAUJO DA NOVA BRANDAO,dez/20,33689.11,0.00,1770.08,0.00,35459.19,713.10,8146.90,0.00,0.00,8860.00,26599.19
TRF2,MARCELLO ENES FIGUEIRA,dez/20,33689.11,0.00,910.08,12165.51,46764.70,713.10,9095.33,0.00,6561.30,16369.73,30394.97
TRF2,MARCELLO FERREIRA DE SOUZA GRANADO,dez/20,35462.22,0.00,1555.08,326741.87,363759.17,12812.99,57208.16,1050.00,8974.70,80045.85,283713.32
TRF2,MARCELO BARBI GONCALVES,dez/20,32004.65,0.00,1629.70,14988.53,48622.88,5551.35,8980.14,0.00,5625.49,20156.98,28465.90
TRF2,MARCELO DA COSTA BRETAS,dez/20,33689.11,0.00,910.08,150382.56,184981.75,9945.36,35019.38,0.00,5812.64,50777.38,134204.37
TRF2,MARCELO DA FONSECA GUERREIRO,dez/20,33689.11,0.00,1125.08,149475.78,184289.97,9930.27,29999.37,0.00,2451.95,42381.59,141908.38
TRF2,MARCELO DA ROCHA ROSADO,dez/20,33689.11,0.00,1629.70,9919.57,45238.38,713.10,9061.16,0.00,4315.36,14089.62,31148.76
TRF2,MARCELO GUERRA MARTINS,dez/20,0.00,0.00,0.00,13177.05,13177.05,454.86,1672.95,0.00,0.00,2127.81,11049.24
TRF2,MARCELO LEONARDO TAVARES,dez/20,33689.11,0.00,1985.08,70108.92,105783.11,7332.61,18268.03,0.00,6577.05,32177.69,73605.42
TRF2,MARCELO LUZIO MARQUES ARAUJO,dez/20,33689.11,0.00,910.08,69970.97,104570.16,7474.96,18821.84,0.00,6561.30,32858.10,71712.06
TRF2,MARCELO PEREIRA DA SILVA,dez/20,35462.22,0.00,910.08,264648.83,301021.13,10445.95,54324.16,0.00,8580.68,73350.79,227670.34
TRF2,MARCIA HELENA RIBEIRO PEREIRA NUNES,dez/20,0.00,0.00,0.00,279822.58,279822.58,4611.03,50512.21,0.00,0.00,55123.24,224699.34
TRF2,MARCIA MARIA FERREIRA DA SILVA,dez/20,33689.11,0.00,1340.08,12165.51,47194.70,5498.01,8320.07,0.00,6561.30,20379.38,26815.32
TRF2,MARCIA MARIA NUNES DE BARROS,dez/20,33689.11,0.00,1125.08,153248.16,188062.35,9943.40,36200.91,0.00,3941.04,50085.35,137977.00
TRF2,MARCIO MUNIZ DA SILVA CARVALHO,dez/20,32004.65,0.00,910.08,11390.35,44305.08,5370.00,8299.32,0.00,4494.72,18164.04,26141.04
TRF2,MARCIO SANTORO ROCHA,dez/20,32004.65,0.00,910.08,12265.32,45180.05,713.10,6895.40,0.00,5931.18,13539.68,31640.37
TRF2,MARCIO SOLTER,dez/20,33689.11,0.00,2349.32,4117.56,40155.99,5498.01,8015.52,12491.58,0.00,26005.11,14150.88
TRF2,MARCO FALCAO CRITSINELIS,dez/20,33689.11,0.00,1340.08,165094.38,200123.57,9973.11,38990.69,0.00,6561.30,55525.10,144598.47
TRF2,MARCOS ANDRE BIZZO MOLIARI,dez/20,33689.11,0.00,910.08,153345.91,187945.10,10014.71,28824.85,0.00,6561.29,45400.85,142544.25
TRF2,MARCOS AURELIO SILVA PEDRAZAS,dez/20,33689.11,0.00,2200.08,12165.51,48054.70,5498.01,8267.93,0.00,6561.30,20327.24,27727.46
TRF2,MARCOS PAULO SECIOSO DE GOES,dez/20,32004.65,0.00,910.08,12781.58,45696.31,713.10,9373.57,0.00,4538.38,14625.05,31071.26
TRF2,MARCUS ABRAHAM,dez/20,35462.22,0.00,910.08,65368.76,101741.06,5834.91,9731.56,0.00,8974.70,24541.17,77199.89
TRF2,MARCUS LIVIO GOMES,dez/20,33689.11,0.00,910.08,12190.14,46789.33,5498.01,8424.35,0.00,6585.93,20508.29,26281.04
TRF2,MARCUS VINÕCIUS FIGUEIREDO DE OLIVEIRA COSTA,dez/20,33689.11,0.00,2274.70,11416.87,47380.68,5498.01,8372.21,0.00,5812.66,19682.88,27697.80
TRF2,MARGARETH DE CASSIA THOMAZ ROSTEY,dez/20,33689.11,0.00,1340.08,11416.86,46446.05,5498.01,8372.21,0.00,5812.65,19682.87,26763.18
TRF2,MARIA ALICE PAIM LYARD,dez/20,33689.11,7009.96,910.08,182243.00,223852.15,10108.64,43648.27,0.00,0.00,53756.91,170095.24
TRF2,MARIA AMELIA ALMEIDA SENOS DE CARVALHO,dez/20,33689.11,0.00,1125.08,0.00,34814.19,5498.01,6883.19,0.00,0.00,12381.20,22432.99
TRF2,MARIA CL¡UDIA DE GARCIA PAULA ALLEMAND,dez/20,33689.11,0.00,1532.76,140080.42,175302.29,11068.05,33250.55,0.00,946.45,45265.05,130037.24
TRF2,MARIA CRISTINA RIBEIRO BOTELHO KANTO,dez/20,33689.11,0.00,910.08,12165.51,46764.70,5498.01,8424.35,0.00,6561.30,20483.66,26281.04
TRF2,MARIA DE LOURDES COUTINHO TAVARES,dez/20,33689.11,0.00,910.08,4866.20,39465.39,5498.01,8221.39,0.00,0.00,13719.40,25745.99
TRF2,MARIA DO CARMO FREITAS RIBEIRO,dez/20,33689.11,0.00,0.00,155157.66,188846.77,9217.79,37224.94,0.00,0.00,46442.73,142404.04
TRF2,MARIA HELENA CISNE,dez/20,35462.22,0.00,0.00,201820.84,237283.06,8538.44,50308.34,0.00,0.00,58846.78,178436.28
TRF2,MARIA IZABEL GOMES SANT'ANNA,dez/20,32004.65,0.00,1125.08,11493.62,44623.35,713.10,9373.57,0.00,3250.42,13337.09,31286.26
TRF2,MARIA LUIZA JANSEN SA FREIRE SOLTER,dez/20,33689.11,0.00,910.08,3743.23,38342.42,5498.01,7912.58,0.00,0.00,13410.59,24931.83
TRF2,MARIANA PRETURLAN,dez/20,32004.65,0.00,910.08,6361.94,39276.67,713.10,9238.72,0.00,896.82,10848.64,28428.03
TRF2,MARIANA RODRIGUES KELLY E SOUSA,dez/20,33689.11,0.00,1844.70,7673.63,43207.44,5498.01,8424.35,0.00,2069.42,15991.78,27215.66
TRF2,MARIANA TOMAZ DA CUNHA,dez/20,32004.65,0.00,1125.08,7859.08,40988.81,713.10,9591.46,11886.86,1111.27,23302.69,17686.12
TRF2,MARIANNA CARVALHO BELLOTTI,dez/20,33689.11,0.00,1555.08,11042.54,46286.73,5498.01,8372.21,0.00,5438.33,19308.55,26978.18
TRF2,MARINA SILVA FONSECA,dez/20,32004.65,0.00,1340.08,0.00,33344.73,713.10,7078.18,0.00,0.00,7791.28,25553.45
TRF2,MARIO VICTOR BRAGA PEREIRA FRANCISCO DE SOUZA,dez/20,32004.65,0.00,910.08,8291.42,41206.15,713.10,9104.85,11998.87,1111.27,22928.09,18278.06
TRF2,MARIZA DO NASCIMENTO SILVA PIMENTA BUENO,dez/20,25814.63,0.00,430.00,0.00,26244.63,3288.77,4801.65,0.00,0.00,8090.42,18154.21
TRF2,MAURICIO DA COSTA SOUZA,dez/20,32004.65,0.00,1340.08,9560.85,42905.58,713.10,9740.20,0.00,2272.18,12725.48,30180.10
TRF2,MAURICIO MAGALHAES LAMHA,dez/20,32004.65,0.00,2274.70,12535.15,46814.50,713.10,9635.97,0.00,5625.49,15974.56,30839.94
TRF2,MAURO LUIS ROCHA LOPES,dez/20,33689.11,0.00,910.08,184017.22,218616.41,10063.41,41561.47,12491.58,2069.42,66185.88,152430.53
TRF2,MAURO SOUZA MARQUES DA COSTA BRAGA,dez/20,33689.11,0.00,910.08,229554.79,264153.98,10109.05,51274.77,0.00,6561.30,67945.12,196208.86
TRF2,MESSOD AZULAY NETO,dez/20,35462.22,0.00,910.08,12805.80,49178.10,5834.91,8279.56,0.00,8974.70,23089.17,26088.93
TRF2,MICHELE MENEZES DA CUNHA,dez/20,32004.65,0.00,1844.70,11436.83,45286.18,5177.97,8311.63,0.00,4878.09,18367.69,26918.49
TRF2,MICHELLE BRANDAO DE SOUSA PINTO,dez/20,32004.65,0.00,1629.70,11526.67,45161.02,713.10,8865.64,0.00,5192.53,14771.27,30389.75
TRF2,MONICA LUCIA DO NASCIMENTO ALCANTARA BOTELHO,dez/20,33689.11,0.00,1340.08,12165.51,47194.70,5498.01,8372.21,0.00,6561.30,20431.52,26763.18
TRF2,MONICA MARIA CINTRA LEONE CRAVO,dez/20,32004.65,0.00,910.08,7305.54,40220.27,5177.97,8268.23,0.00,904.61,14350.81,25869.46
TRF2,MONIQUE CALMON DE ALMEIDA BIOLCHINI,dez/20,33034.86,0.00,0.00,0.00,33034.86,4660.61,0.00,0.00,0.00,4660.61,28374.25
TRF2,NATALIA TUPPER DOS SANTOS,dez/20,33689.11,0.00,2489.70,12165.50,48344.31,5498.01,8424.35,0.00,6561.29,20483.65,27860.66
TRF2,NEUSA DANTAS DA SILVA,dez/20,33689.11,0.00,215.00,198838.41,232742.52,4784.92,49412.96,0.00,0.00,54197.88,178544.64
TRF2,NEY MOREIRA DA FONSECA,dez/20,35462.22,0.00,0.00,170896.91,206359.13,10722.56,0.00,0.00,0.00,10722.56,195636.57
TRF2,NIVALDO LUIZ DIAS,dez/20,32004.65,0.00,1844.70,4687.15,38536.50,5188.64,7794.00,0.00,0.00,12982.64,25553.86
TRF2,NIZETE ANTONIA LOBATO RODRIGUES CARMO,dez/20,35462.22,7439.51,910.08,280700.53,324512.34,8635.84,61935.89,0.00,0.00,70571.73,253940.61
TRF2,ODILON ROMANO NETO,dez/20,33689.11,0.00,910.08,6924.98,41524.17,5498.01,8424.35,0.00,1320.77,15243.13,26281.04
TRF2,OSAIR VICTOR DE OLIVEIRA JUNIOR,dez/20,33689.11,5498.01,910.08,0.00,40097.20,5498.01,6195.51,0.00,0.00,11693.52,28403.68
TRF2,PABLO COELHO CHARLES GOMES,dez/20,33689.11,0.00,910.08,12165.51,46764.70,713.10,9247.06,0.00,6561.30,16521.46,30243.24
TRF2,PAOLA GOULART DE SOUZA,dez/20,32004.65,0.00,1125.08,10876.60,44006.33,713.10,9134.70,0.00,3587.93,13435.73,30570.60
TRF2,PAULA PATRICIA PROVEDEL MELLO NOGUEIRA,dez/20,33689.11,0.00,910.08,75807.12,110406.31,2697.27,20383.28,12569.78,9155.29,44805.62,65600.69
TRF2,PAULO ALBERTO JORGE,dez/20,33689.11,0.00,910.08,12165.50,46764.69,5498.01,8424.35,0.00,6561.29,20483.65,26281.04
TRF2,PAULO ANDRE ESPIRITO SANTO BONFADINI,dez/20,33689.11,0.00,910.08,7299.31,41898.50,5498.01,6331.25,0.00,1695.10,13524.36,28374.14
TRF2,PAULO CESAR MORAIS ESPIRITO SANTO,dez/20,35462.22,5834.91,910.08,178500.38,220707.59,10688.69,46377.12,0.00,0.00,57065.81,163641.78
TRF2,PAULO CESAR VILLELA SOUTO LOPES RODRIGUES,dez/20,33689.11,0.00,910.08,14743.08,49342.27,5641.91,7936.74,8270.12,9138.87,30987.64,18354.63
TRF2,PAULO FREITAS BARATA,dez/20,35462.22,0.00,0.00,197600.41,233062.63,5742.64,50304.85,0.00,0.00,56047.49,177015.14
TRF2,PAULO GON«ALVES DE OLIVEIRA FILHO,dez/20,33689.11,0.00,2381.90,12165.50,48236.51,5498.01,8267.93,0.00,6561.29,20327.23,27909.28
TRF2,PAULO PEREIRA LEITE FILHO,dez/20,33689.11,0.00,910.08,227298.06,261897.25,10109.04,49199.99,0.00,6561.30,65870.33,196026.92
TRF2,PEDRO LOSA LOUREIRO VALIM,dez/20,32004.65,0.00,1125.08,12748.06,45877.79,5316.66,8304.37,0.00,6077.03,19698.06,26179.73
TRF2,POUL ERIK DYRLUND,dez/20,35462.22,7439.51,1340.08,262771.42,307013.23,10445.95,57519.09,0.00,8974.70,76939.74,230073.49
TRF2,PRISCILLA MENDONCA WAGNER,dez/20,32004.65,0.00,1340.08,12377.63,45722.36,713.10,8893.90,0.00,5931.19,15538.19,30184.17
TRF2,PRISCILLA PEREIRA DA COSTA CORREA,dez/20,33689.11,0.00,1555.08,12165.51,47409.70,5498.01,8320.07,0.00,6561.30,20379.38,27030.32
TRF2,RAFAEL ASSIS ALVES,dez/20,32004.65,0.00,910.08,5394.00,38308.73,713.10,8613.66,0.00,0.00,9326.76,28981.97
TRF2,RAFAEL DE SOUZA PEREIRA PINTO,dez/20,33689.11,0.00,1629.70,12352.67,47671.48,713.10,10276.45,0.00,3005.23,13994.78,33676.70
TRF2,RAFAEL MOL MELO SOUZA,dez/20,32004.65,0.00,1125.08,8485.46,41615.19,5337.99,8401.79,0.00,1438.82,15178.60,26436.59
TRF2,RAFAEL RIHAN PINHEIRO AMORIM,dez/20,32004.65,0.00,1844.70,12859.59,46708.94,713.10,9332.23,0.00,4840.70,14886.03,31822.91
TRF2,RAFFAELE FELICE PIRRO,dez/20,33689.11,0.00,1629.70,7673.63,42992.44,5498.01,8424.35,12491.58,2069.42,28483.36,14509.08
TRF2,RALDENIO BONIFACIO COSTA,dez/20,35462.22,0.00,430.00,232998.55,268890.77,9169.56,55587.44,0.00,0.00,64757.00,204133.77
TRF2,RAPHAEL NAZARETH BARBOSA,dez/20,32004.65,0.00,910.08,5543.26,38457.99,5370.00,7931.31,0.00,175.46,13476.77,24981.22
TRF2,RENATA ALICE BERNARDO SERAFIM DE OLIVEIRA,dez/20,33689.11,0.00,1340.08,6924.97,41954.16,713.10,9194.92,0.00,1320.76,11228.78,30725.38
TRF2,RENATA CISNE CID VOLOT√O,dez/20,33689.11,0.00,1770.08,11791.19,47250.38,5498.01,8320.07,0.00,6186.98,20005.06,27245.32
TRF2,RENATA COSTA MOREIRA MUSSE LOPES,dez/20,33689.11,0.00,910.08,12165.51,46764.70,5498.01,8424.35,0.00,6561.30,20483.66,26281.04
TRF2,RENATO CESAR PESSANHA DE SOUZA,dez/20,33689.11,0.00,1555.08,156259.38,191503.57,10055.54,38252.90,0.00,10.64,48319.08,143184.49
TRF2,RICARDO LEVY MARTINS,dez/20,32004.65,0.00,910.08,7510.80,40425.53,713.10,9335.74,0.00,0.00,10048.84,30376.69
TRF2,RICARDO PERLINGEIRO MENDES DA SILVA,dez/20,35462.22,0.00,910.08,259382.12,295754.42,10445.96,52459.83,0.00,8186.65,71092.44,224661.98
TRF2,ROBERTO DANTES SCHUMAN DE PAULA,dez/20,33689.11,0.00,910.08,6924.97,41524.16,5498.01,8424.35,0.00,1320.76,15243.12,26281.04
TRF2,ROBERTO GIL LEAL FARIA,dez/20,33689.11,0.00,1629.70,12165.51,47484.32,5498.01,8424.35,0.00,6561.30,20483.66,27000.66
TRF2,ROBERTO RICARDO FONSECA MOURAO FILHO,dez/20,32004.65,0.00,1629.70,11816.15,45450.50,5177.97,8311.63,0.00,5257.41,18747.01,26703.49
TRF2,RODOLFO KRONEMBERG HARTMANN,dez/20,33689.11,0.00,1770.08,10668.21,46127.40,5498.01,8320.07,0.00,5064.00,18882.08,27245.32
TRF2,RODRIGO GASPAR DE MELLO,dez/20,33689.11,0.00,910.08,12165.50,46764.69,5498.01,8424.35,0.00,6561.29,20483.65,26281.04
TRF2,RODRIGO REIFF BOTELHO,dez/20,33689.11,0.00,2994.32,4117.56,40800.99,5498.01,8015.52,12491.58,0.00,26005.11,14795.88
TRF2,RODRIGO VASCONCELLOS PINTO,dez/20,32004.65,0.00,1125.08,5718.42,38848.15,5295.32,8048.27,11886.86,0.00,25230.45,13617.70
TRF2,ROGERIO MOREIRA ALVES,dez/20,33689.11,0.00,1340.08,12165.50,47194.69,713.10,8938.91,0.00,6561.29,16213.30,30981.39
TRF2,ROGERIO TOBIAS DE CARVALHO,dez/20,33689.11,0.00,910.08,215760.59,250359.78,10108.63,45114.14,0.00,0.00,55222.77,195137.01
TRF2,ROGERIO VIEIRA DE CARVALHO,dez/20,35462.22,0.00,0.00,296021.90,331484.12,10597.95,66178.70,0.00,0.00,76776.65,254707.47
TRF2,RONALD KRUGER RODOR,dez/20,33689.11,0.00,1495.30,12165.50,47349.91,713.10,8991.05,0.00,6561.29,16265.44,31084.47
TRF2,ROSALIA MONTEIRO FIGUEIRA,dez/20,33689.11,0.00,910.08,12165.51,46764.70,5498.01,8424.35,0.00,6561.30,20483.66,26281.04
TRF2,ROSANGELA LUCIA MARTINS,dez/20,32004.65,0.00,1555.08,15163.22,48722.95,713.10,9433.69,0.00,6920.02,17066.81,31656.14
TRF2,ROY REIS FRIEDE,dez/20,35462.22,7439.51,1629.70,264718.32,309249.75,10445.95,58004.51,0.00,0.00,68450.46,240799.29
TRF2,SANDRA MEIRIM CHALU BARBOSA DE CAMPOS,dez/20,33689.11,0.00,910.08,179923.46,214522.65,10028.40,40432.05,0.00,2069.42,52529.87,161992.78
TRF2,SANDRO VALERIO ANDRADE DO NASCIMENTO,dez/20,33689.11,0.00,910.08,11416.86,46016.05,5498.01,8424.35,12491.58,5812.65,32226.59,13789.46
TRF2,SAVIO SOARES KLEIN,dez/20,32004.65,0.00,2489.70,12070.37,46564.72,5220.64,8174.36,0.00,5399.34,18794.34,27770.38
TRF2,SERGIO BOCAYUVA TAVARES DE OLIVEIRA DIAS,dez/20,32004.65,0.00,910.08,14009.85,46924.58,713.10,9120.30,0.00,6721.18,16554.58,30370.00
TRF2,SERGIO DE ANDREA FERREIRA,dez/20,35462.22,0.00,0.00,262246.10,297708.32,5121.81,66302.23,0.00,0.00,71424.04,226284.28
TRF2,SERGIO FELTRIN CORREA,dez/20,35462.22,0.00,0.00,300611.92,336074.14,9149.07,0.00,0.00,0.00,9149.07,326925.07
TRF2,SERGIO SCHWAITZER,dez/20,35462.22,7439.51,1125.08,300037.50,344064.31,10445.95,62264.73,0.00,8974.70,81685.38,262378.93
TRF2,SILVERIO LUIZ NERY CABRAL,dez/20,35462.22,0.00,430.00,222689.15,258581.37,5121.81,0.00,0.00,0.00,5121.81,253459.56
TRF2,SILVIO WANDERLEY DO NASCIMENTO LIMA,dez/20,33689.11,0.00,910.08,13394.37,47993.56,5641.91,8424.35,0.00,6017.05,20083.31,27910.25
TRF2,SIMONE DE FATIMA DINIZ BRETAS,dez/20,33689.11,0.00,1555.08,69803.30,105047.49,7442.17,19025.42,0.00,5812.65,32280.24,72767.25
TRF2,SIMONE SCHREIBER,dez/20,35462.22,7439.51,1340.08,255931.07,300172.88,10471.36,54676.74,0.00,0.00,65148.10,235024.78
TRF2,STELLY GOMES LEAL DA CRUZ PACHECO,dez/20,33689.11,0.00,1340.08,7299.30,42328.49,5498.01,8372.21,0.00,1695.09,15565.31,26763.18
TRF2,TANIA DE MELO BASTOS HEINE,dez/20,35462.22,0.00,0.00,203898.56,239360.78,6265.00,50245.84,0.00,0.00,56510.84,182849.94
TRF2,TATIANA DE OLIVEIRA LAVIGNE,dez/20,32004.65,0.00,215.00,12934.44,45154.09,5349.60,8466.52,0.00,5640.81,19456.93,25697.16
TRF2,TERESA ANGELA BEZERRA DE MENEZES E SOUZA,dez/20,33689.11,0.00,910.08,0.00,34599.19,5498.01,6883.19,0.00,0.00,12381.20,22217.99
TRF2,THEOPHILO ANTONIO MIGUEL FILHO,dez/20,35462.22,0.00,910.08,216892.32,253264.62,10475.24,49471.15,0.00,8974.71,68921.10,184343.52
TRF2,THIAGO DE MATTOS CARDOZO,dez/20,32004.65,0.00,1125.08,11584.54,44714.27,713.10,9134.70,0.00,4295.87,14143.67,30570.60
TRF2,THIAGO GONCALVES DE LAMARE,dez/20,32004.65,0.00,2349.32,13241.69,47595.66,5391.33,8453.68,0.00,5953.02,19798.03,27797.63
TRF2,TIAGO PEREIRA MACACIEL,dez/20,32004.65,0.00,910.08,5030.90,37945.63,713.10,9119.31,0.00,0.00,9832.41,28113.22
TRF2,TOGO PAULO PENNA RICCI,dez/20,32004.65,0.00,0.00,13380.50,45385.15,5380.66,8286.77,0.00,6709.46,20376.89,25008.26
TRF2,UBIRATAN CRUZ RODRIGUES,dez/20,32004.65,0.00,3209.32,10025.47,45239.44,713.10,9073.84,0.00,2736.80,12523.74,32715.70
TRF2,VALERIA CALDI MAGALHAES,dez/20,33689.11,0.00,1340.08,157200.84,192230.03,9985.94,36555.63,0.00,6561.29,53102.86,139127.17
TRF2,VALMIR MARTINS PECANHA,dez/20,35462.22,0.00,0.00,193175.47,228637.69,6117.44,48820.45,0.00,0.00,54937.89,173699.80
TRF2,VALTER SHUENQUENER DE ARAUJO,dez/20,33689.11,0.00,910.08,12165.51,46764.70,5498.01,8424.35,0.00,6561.30,20483.66,26281.04
TRF2,VANESSA SIMIONE PINOTTI,dez/20,32004.65,0.00,1125.08,0.00,33129.73,713.10,7130.31,0.00,0.00,7843.41,25286.32
TRF2,VELLEDA BIVAR SOARES DIAS NETA,dez/20,33689.11,0.00,2994.32,4117.56,40800.99,5498.01,8015.52,15120.06,0.00,28633.59,12167.40
